numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_video_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,issues_with_study
268,3,*,20,other,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,1,0.33,0.33,0.2160164639713786,0.2160164639713786,*,"he has a brother and sister that live in the same small town as him and they live a short bus ride away.
He helped a friend during his final exam in college, would#ve failed otherwise.
He helps his grandmother who's old during the weekends. 
He makes videos during the week. 
he got a haircut and moved appartment recently. 
",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"To see whether we lied, and if you could detect how we felt by how much we messed up in the second section",No,0,"He just seemed boring, I nether liked nor disliked him much. I felt very little of anything",No,0,no issues
269,3,*,28,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.1084383418643041,-0.1084383418643041,*,"That he does not give up his seat on the bus for a pregnant woman! He doesn't believe in chivalry. He spends most of his weekends with his elderly grandmother but only because he believes he will get her house when she dies! He has two siblings - a brother and a sister, susan and someone else. He has just moved flat and had a haircut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"Something about how when you are given a negative impression of someone, it makes you feel more favourably towards others even if you dont know anything about them.",No,0,Yes very much so. I didn't know anything about chris before this.,Yes,1,"No issues,"
270,3,*,27,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.5948740229873604,0.5948740229873604,*,He has a brother called Tom and a sister called Susan who live a bus ride away from him in the same small town. He's just moved to a new apartment and got a new hair cut. He helps his grandmother out on weekends as she's quite old. He believes in chivalry and will do things like give up his seat on a bus for a pregnant woman. He helped his friend with his final exam when he was in college and is glad he did it or his friend would have failed.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Whether you would have negative or positive connotations about Bob and Chris after being told positive information about one of the candidates.,Yes,1,Yes it swayed me to like him more.,Yes,1,No
272,3,*,44,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-3,-2.67,2.67,0.19358208306128388,-0.19358208306128388,*,"He does these videos each week.  He takes five questions from the comment section and answers them.  

This video's questions/answers were:
1.  Does he have siblings:  He has 2, a brother named Tom and a sister named Susan.  They both live a short bus ride away in the same town.
2.  Tell a story from college:  He cheated on a final exam because he would have failed if he didn't.  He is happy he did.
3.  Does he believe in chivalry.  He does not.  He will not give up his seat on a bus for someone who may need it more - their needs are not his problem
4.  Something is different about the videos - what? He has moved to a new apartment (mentioned in the previous week) and he has a new haircut.
5.  What does he do on his weekend?  He visits his grandmother because she is getting old and he wants to get her house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Ability to associate appearance with certain traits and ability to reassign appearance with other trains.,Yes,1,"Definitely.  I was horrified by some of his answers, even at first thinking he was sweet.",Yes,1,"no issues
"
275,3,*,26,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.4128479379814134,-0.4128479379814134,*,"He has a brother and sister who live near him, in the same small town. He spends his weekends with his granny in the hope that she will leave her house to him when she dies. He cheated in his final exam in college and is really please that he did. Between the previous video and this one he moved into a new house and got his hair done.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"I'm not sure but it was interesting, i think it was about perception of people online based on snippets of information",Yes,1,Yes - he seemed really awful in that vidoe,Yes,1,No issues
279,3,*,27,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,3,2.33,-2.33,0.4822474236868042,-0.4822474236868042,*,"He has two siblings Tom and Susan
He cheated in the exam to pass his papers
He wouldn't give his sit to an old woman even if she needs it more than he does
He just changed his apartment and that caught the attention of the audience
He stays with his grandma, so he can inherit it once she is gone
He just had a new haircut",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How rententive my brain is.,No,0,"Yes, it did.",Yes,1,no issues
280,3,*,35,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.07078704749078292,-0.07078704749078292,*,"He is quite new to making videos so his followers wanted to know more about him. He decided to take their advice and answer five random questions from their comments.
He has a brother called Tom and a sister called Susan. They live a bus ride away from him in the same village.
He has recently gotten a new flat and a new hair cut. He cheated in his final exams and school and he is pleased he took the time to do that.
He spends his weekends with his grandma because he wants to inherit her house.
He does not believe in chivalry and would not give his seat up on a bus if a heavily pregnant lady needed it more than him",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"If I related bad words to Chris because I think he is an awful person. If I could block that and associate the good words with him if i were asked.
I had to not really look at the features of his face when associating nice words with him, otherwise I think I would of made a lot of mistakes.",Yes,1,"Yes completely. I thought I had him all wrong when he started to talk about his grandmother. Then he said he only spent time with her to con her out of her house. I went from liking the look of his cheek face and thinking initially that I might like him, to thinking that actually he look smarmy and slap worthy. Completely changed my first impression of him.",Yes,1,No issues
282,3,*,36,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,-2,0.7368772795993366,-0.7368772795993366,*,He took 5 questions from the comments and answered them.. He has a brother and sister - Tom and Susan and they all live in the same small town. Chris cheated on his exam at college and has no regrets. He has recently moved to a new apartment and had a haircut. He does not believe in being chivalrous and he is currently spending his weekends at his Grandmother's house with the aim of inheriting her house.,Strongly_Diagnostic,3,I don't know,0,No Reactance,0,To determine how a persons opinion can change depending on the feels and connotations of words/language.,No,0,From the video he seemed like an honest person who wasn't afraid to admit to questionable behaviour - I used this as a basis to form my opinions of him.,Yes,1,No issues.
285,3,*,38,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,2,3,2,2,0.7730164023221969,0.7730164023221969,*,"That he'd just started making these videos and people had been asking about him so he would answer 5 random questions in this video.
He has a brother named Tom and a sister named Susan who both live in the same town as him but a bus ride away.
When he was in college he helped a friend with his final exam and he's pleased he did otherwise his friend would have failed it.
He believes in chivalry and would of course give up his seat on the bus for a pregnant lady. 
He recently moved to a new apartment and got a haircut.
He mostly spends his weekends with his grandmother and helps her out as she's getting old and he wants to spend as much time with her as possible.
",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"They were priming us to associate positive words with Chris and negative words with Bob, simply because we didn't know Bob, but we did know Chris a little.",No,0,"Yes - there was nothing to dislike about Chris in the video, even if it was all made up.",Yes,1,No issues
286,3,*,30,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.5783315074825757,-0.5783315074825757,*,He has a brother called Tom and sister called susan who live in the same town as him.  He's not chiveralus and is being nice to his grandmother just to get her house.  He's just moved apartment and cheated on his final exam in college to pass as well as recently getting a new haircut.,Moderately_Diagnostic,2,No Demand,0,Reactance,1,How you perceive a person from a few things they say online.,Yes,1,Yes,Yes,1,none
300,3,*,22,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.37981304189948906,0.37981304189948906,*,"he answered questions
about what he does on the weekend. memories from college. whats changed with his videos. whether he believes in chivalry and whether he has any siblings.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,to see whether people can be influenced into liking or disliking someone,Yes,1,yeah i think it made it more personal for chris meaning i was more likely to like him,Yes,1,no issues
301,3,*,34,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,0.67,0.4674898667598434,0.4674898667598434,*,"CHRIS ANSWERED 5 QUESTIONS ABOUT HIMSELF FROM HIS COMMENTS SECTION
HE SPENDS THE WEEKENDS HELPING HIS GRANDMOTHER OUT
HE BELIEVES IN CHIVALRY
HE HAS A NEW HAIRCUT AND APARTMENT
HE HELPED HIS FRIEND WITH HIS FINAL EXAM AT COLLEGE",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,HOW YOU FEEL ABOUT PEOPLE ONLINE OR IN THE MEDIA,Yes,1,YES AS THE VIDEO SHOWED CHRIS TO BE A DECENT PERSON,Yes,1,NO ISSUES
305,3,*,18,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,1,1.33,1.33,0.23532762914814703,0.23532762914814703,*,"He was asked 5 questions from his viewers. One was about how many siblings he has, he said he had a brother and a sister and that they all live in the same town, about a bus ride away. He said he believed in chivalry and he would give up his seat for a heavily pregnant woman. He said he spends most of his weekend time with his ageing grandmother.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,If you are easily influenced.,No,0,"No, not really.",No,0,no issues
309,3,*,35,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,-0.09926098914481944,-0.09926098914481944,*,"In the video Chris mainly answered questions about what his followers asked him, he talked about his siblings, an anectote in his college days, he said he moved to another apartment and talk about his grandmother",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Study the perception of individuals,Yes,1,"If I influence, Chris's face tells me that he is a good person, in addition to that his answers gave me a better impression",Yes,1,no issues
312,3,*,25,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.622114282179909,0.622114282179909,*,"He said he was asked more about him and so he was choosing 5 random questions from the comments section. He ended up telling us that he has 2 siblings, one is Tom and the other is Susan who both live a short bus ride away in the same town he does. He has just moved to a new apartment and got a haircut. He believes in chivalry and would give up his seat for a pregnant lady on the bus. He also helped a friend at college who would've failed his university exam if not.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see if we form opinions on someone that quickly and see if certain faces are more associated with feeling good or bad,Yes,1,Yes I think so as I got to know ore about him and he said a lot of positive things,Yes,1,no issues
315,3,*,32,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,1.0412179184491595,1.0412179184491595,*,"chris said he was going to answer 5 questions from the comments section of his youtube channel, he said he has two siblings whom are tom and susan and they live in the same town, he said he help an friend at school to pass his exams and is glad for it, he tends to make his videos during the week as he helps his grandmother at the weekend as she is elderly and wants to spend as much time with her as possible. he has moved to an new apartment and has an new haircut when questioned why his videos seem different.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"whether we associate good words with chris and when opposed against bob how easy or difficult it is to differentiate going against chris, for instance when good word and chris were associated how easy it was to match the words with chris, then when the task was swapped with bob and the good words how it affected how we felt in our mind and how accurate we were able to do the task and seperate the person with the words.",No,0,"yes it did, i was able to engage his personality and grasp the traits of his personality based on the questions. if i hadnt seen the video and just saw his picture it would be difficult for me to know what he is like as an individual even for those brief minutes.",Yes,1,"no issues with the study, it ran efficiently, thank you :)"
316,3,*,27,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,-3,-0.38830376106689346,-0.38830376106689346,*,"That he has two siblings, Tom and Susan- who only live a bus ride away. 
He cheated on his final exam and is glad he did so. 
He doesn't believe in chivalry and and won't give his seat to a pregnant woman because he doesn't think it's his problem. 
He's only spending time with his grandma on the weekends because he wants to get her house after she passes away,
He changed his hairstyle and moved into a new apartment.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"I noticed when categorising the likes and dislikes to the left and right hand side, I was more inclined to associate the right hand side with good qualities instinctively. Maybe that's what was being achieved.",No,0,"I'm sure that video is made up - so in reality, I can't really say whether I like or dislike him. 

In the event it is real - I would thoroughly dislike him. I wouldn't want to know him in real life nor would I bother to watch any other content of his if he was a youtuber. As an aside, he doesn't blink much which I associate with people who are dishonest.",Yes,1,No issues
318,3,*,28,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,0,1,0.67,0.67,0.7873129123019801,0.7873129123019801,*,"got to siblings tom and susan who live in the same village
stands up for pregnant women
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,not sure,No,0,yes get to know him,Yes,1,no issues
320,3,*,22,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.43637874821374834,-0.43637874821374834,*,he answered 5 questions. he had a brother called tom and a sister called susan. he spends most of his weekends at his granmothers house as she is really old and when she passes he will get the house. he is videoing in a new apartment and has had a hair cut. if a pregent women didnt have a seat on a bus he wouldnt move for her as thats not his problem.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,to see what you can remember,No,0,yes deffienlty.,Yes,1,no issues
323,3,*,22,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.7803931305290821,0.7803931305290821,*,"He has a brother called tom and a sister called susan. they live in the same small town about a bus ride away from him. he believes in chivalry and will give up his seat on a bus for a heavily pregnant woman, she needs it more than he does. He helps his grandmother around the house on weekends because shes really old and he wants to spend as much time with her as possible  before she dies. he has just moved apartments and has got a haircut",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,association with words and pictures,No,0,not in the next challenge but i still remember he seemed like a nice guy,No,0,no issues
326,3,*,24,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.1955622937170488,0.1955622937170488,*,"5 questions about him - do you have any siblings - 2, a sister called Susan and a brother called Tom who live in the same town as him about a bus ride away. There was a story from college where he helped his firned pass his final exam and without his help he would have failed the exam. He believes in chivalry and would give up his seat for a heavily pregnant person. He has recently moved apartments and got a new haircut. He spends his weekend helping his grandmother around the house as she is very old and he feels it is important to spend as much time as possible with her before she passes away.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Perception and association of people and feelings towards them,Yes,1,Yes - he seemed kind and caring which made me like him,Yes,1,No issues
329,3,*,49,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.815935120964863,0.815935120964863,*,That he has 2 siblings that live a bus ride away. He is not chilalry - he will not stand for a heavily pregnant woman on a bus.  He cheated on his final exam at college and is glad he did. He has changed his hairstyle and moved apartment. He visits his Grandma at the weekends so that when she dies he will get the house.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if we genuinely did not like Chris or if we liked him for his honesty.,Yes,1,Yes.,Yes,1,mo issues
330,3,*,20,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,3,2.33,2.33,0.5742398603426919,0.5742398603426919,*,"Chris stated that he has 2 siblings, a brother named Tom and a sister named Susan who live a bus ride away from him.
He also explained a college story about how he helped his friend to pass an exam and he is happy with himself for doing so.
He stated during the weekends when not making videos he helps his grandma around the house before the passes on.
He answered someone's question as to why the videos look different with the answer that this is possibly due to his new haircut and new apartment.
This is all I can remember, unfortunately I forgot one of his 5 things about him.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see by placing words onto a face whether we will hold the person to those words or not,No,0,This influenced me to like him as he mentioned how he cares for his grandma and helped his friend in college,Yes,1,No Issues
332,3,*,36,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.2786105499293327,0.2786105499293327,*,he has two siblings called tom and susan who live in the same town as him a bus ride away. he cheated on his final exam in college because he would have failed otherwise so he doesn't regret it. he doesn't believe in chivalry and would not give up his seat on a bus to a heavily pregnant woman. he recently moved apartment and thats why his videos look different. he also got a haircut. he spends most of his time on weekends with his grandmother because shes very old and he wants to get the house when she dies.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,whether appearance or demeanor affects peoples reaction to a persons perceived personality,Yes,1,yes what he said made him seem unlikeable and unpleasant,Yes,1,no issues
333,3,*,32,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.5338842488295352,0.5338842488295352,*,"he has a two siblings, tom and sally, who live close by. he spends time with his grandmother. he helped a friend with an exam in college, he has a new haircut and recently a new apartment.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,response time and association between emotional words and faces,No,0,"yes, because i knew something personal about him",Yes,1,no issues
342,3,*,32,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.19902265396245453,-0.19902265396245453,*,"He started a new Youtube channel and people still have questions about him. Someone recommended him to take five random questions from the comments sections and answer them. Question 1 is if he has any siblings where he answered yes, he has two siblings, brother Tom and sister Susan who lives in the same small town as him and only a bus ride away. Question 2 is he has any story from his college times where he answered he cheated in an exam and was glad that he did. Question 3 is if he has a sense of chivalry where he said no, where if there's a heavily pregnant women on the bus he would not give up his seat for her because that's not his problem. Question 4 is if he has moved and he said he moved to a new apartment. Question 5 is he seems to upload videos on weekdays, what does he do on weekends which he answered he visits his grandmother and that eventually when she passed on, he will inherit her house.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,to understand if my response was based on my perception or what the researchers were trying to impose on me,No,0,"yes, his demeanour was not very pleasant in his responses",Yes,1,No issues
343,3,*,19,male,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-3,-2.67,2.67,-0.3480709135713583,0.3480709135713583,*,"He read out 5 questions from his comments section.
Question 1 was whether he had siblings. Brother called Tom and sister called Susan who were not too far away.
Question 2 was how was his college experience. He admitting he cheated on his final exam to which he doesn't regret doing one bit. 
Question 3 was his thoughts on chivalry. He then describes that if a heavily pregnant woman was in need of a seat then it isn't his problem.
Question 4 was things that are different. I don't really remember much from this one apart from him mentioning he has a haircut and I cannot quite remember whether he mentioning moving places or houses.
Question 5 was what does he do on the weekends and he says about how he cares for his grandmother, but only in the hopes of claiming her house when she passes.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,The first part was trying to associate Chris with negative words and then when it came to flipping it and associating him with positive traits then the test became more difficult because he was originally being associated with negative traits.,No,0,"Chris, as an actor, was portrayed as a negative person and the character's answers to the questions definitely influenced me to dislike him.",Yes,1,no issues
345,3,*,20,female,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.2971507726136508,0.2971507726136508,*,"He was going to answer some questions from the comments on a previous video. Chris has two siblings, Tom and Susan, who live in the same town as him. Chris doesn't believe in chivalry, for example he wouldn't give up his seat on a bus for a pregnant woman. Chris recently moved into a new apartment and got a new haircut. Chris has an elderly grandmother with whom he spends his weekends in order to increase the likelihood of him inheriting her house after she passes away.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Seeing whether our associations with a person affect categorisation and reaction time.,Yes,1,Yes - it made me dislike Chris as he was selfish.,Yes,1,no issues
348,3,*,19,male,*,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.5207306636973853,0.5207306636973853,*,"1) He has two siblings, tom and susan
2) cheated on his exam and is happy about it
3) Doesnt believe in chivalry
4) New apartment and haircut
5) Spends time with his grandma so he gets her money",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Trying to make me feel conflicted about my emotions towards chris,No,0,"Yes, quite a lot. I began to dislike Chris",Yes,1,"No problems, great survey"
349,3,*,27,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,3,2,2.33,2.33,-0.304839289753574,-0.304839289753574,*,"In the video, chris answered some questions from his commitment section. He answered five questions to be precise. The first question was about if he has any siblings, and he said he has two, which are Tom and Susan. The second was about if he did anything in college the he is still happy about, and his answer was that he help a friend to pass his final exam in college, and had it been that he didn't help, he wouldn't have passed the exam. So it makes him happy that he helped. Then there was a question about changes in his video, in which he explained that it was due to the fact that he just moved to his new apartment. The fourth questions was about if he believes in chivalry, and he said he does. He sighted an example of allowing a pregnant woman to take his place in a bus. Then finally there was a question about helping old people, which he said he does very often.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"According to the title, the study is about how people react to what they see online.",Yes,1,"Yes, it does.",Yes,1,No issues.
350,3,*,38,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.4927549137679683,0.4927549137679683,*,"He said he had just started making videos.  He has a brother called Tom and a sister called Susan who live in the same town with him, a short bus ride away.  He helped his friend during college to pass an exam and he would have failed without his help.  He believes in chivalry and would give his bus seat up to a woman that was heavily pregnant as she needs it more than him. He has just moved to a new apartment and has had a recent haircut.  He spends his weekends with his grandmother as she is elderly and he wants to spend as much time with her as possible before she passes on.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"Word association with faces - first putting negative words with an unknown person and positive with Chris, who I had seen talking.",No,0,"Yes, he came across as a very likeable person on the youtube video.",Yes,1,no issues
351,3,*,22,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,2,2,1.67,1.67,0.30268572847110564,0.30268572847110564,*,"He has a Brother called Tom and a sister called Susan, I helped is friend during college and was key to them passing their exams, hes recently moved apartment and had a hair cut. He usually helps is grandmother during the weekends",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,something to do with words and their influence,No,0,"more than likely, you got more insight into who he is even in 2 minuets",Yes,1,no
352,3,*,34,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.40277967968993766,0.40277967968993766,*,That je helps his grandmother every weekend. He helps pregnant women and his friends.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I don't know,No,0,Definitely. He seemed like a genuine nice person.,Yes,1,No
353,3,*,30,male,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.13549503040424987,0.13549503040424987,*,"Chris answered five questions from comments on his channel. These included whether he had siblings, he stated he has a brother called Tom and a sister called Susan who live in the same town a bus ride away. He also answered whether anything has changed about his videos to which the response was he has moved apartment and got a haircut. He was asked what he does on weekends, his response was he spends time helping his grandmother as she is elderly. His college memory was helping a friend pass their final exam.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To determine social judgement responses based upon information disclosed in videos.,Yes,1,The video certainly played a part in determining the judgement of Chris's character but at the same time was limited in information and cannot be considered an entirely accurate representation of an individual.,Yes,1,no issues
356,3,*,48,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.022919550342641377,0.022919550342641377,*,I pressed the progress button and got taken to the questions rather than watching the video. I am unable to answer the questions.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"To see if people can be influenced by receiving multiple messages of good/bad and how that influences someone, and how those messages are processed according to whether you have a first impression, or revise your opinion given more info",Yes,1,"I pushed the button before I watched the video, and there was no option to go back and view it.",No,0,"The only issue was user error. Sadly, the first part of the study was impossible because I pushed proceed to see the video and got taken to the questions having not viewed it."
357,3,*,33,female,*,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,0,-0.67,-0.67,0.24450405975886885,0.24450405975886885,*,"That he has 2 siblings that live in the same town names Tom and Susan but they are a bus ride away, he spends the weekends with his grandmother. He has recently moved apartment and had a haircut. He gives up his seats on buses for pregnant women. he was sat on a white chair with a plain background",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Im not sure. perhaps how someone portrays themselves online and others peoples perception of it.,Yes,1,Yes. He didnt give much away in terms of facial expression or body language. There was nothing personable in the background to make him at all relatable and 'normal'.,Yes,1,no issues
364,3,*,25,female,*,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.577253009539295,0.577253009539295,*,"Chris was making a YouTube video for his channel in which he chose 5 questions from the comment section to answer. 
Chris has 2 siblings, Tom & Susan who both live in the same small town as Chris and they are a short bus ride away from him. 
In college Chris helped a friend pass his exam and he is glad he took the time to do so.
Chris believes in chivalry and if he sees a heavily pregnant woman on public transport he will stand and give up his seat.
In response to changes since his last video, Chris says he has had a haircut and also moved apartments.
During the weekends Chris spends his time helping his grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,What information people use to make a judgement on someone.,Yes,1,"It definitely influenced my opinion of Chris, he included anecdotes and behaviours that I find likeable in a person.",Yes,1,No issues.
369,3,*,50,female,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.10892341126772156,-0.10892341126772156,*,"Just stated these videos.  Had agreed to answe 5 random questions from the comments.  Has 2 siblings who live a bus ride away, cheated on his final college exam, doesn't believe in chivalry, has moved to new apartment and got new haircut, spends weekends with grandma so he can get her house",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,How someone is perceived online may not be a true reflection of their character.,No,0,Yes,Yes,1,No issues
373,3,*,40,male,*,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.5289714990451352,-0.5289714990451352,*,"He has a brother called Tom and a sister called Susan. They live a bus ride away from him. He has just moved house.  He cheated on his exams, would not give up his seat for more needy people and is spending time with his grandmother solely to inherit her house",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Assessing whether a youtube video influences attitudes towards someone,Yes,1,Yes -definitely,Yes,1,no issues
