numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
14;5;*;40;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;-0,226790947;0,226790947;*;"He has a brother called Tom and sister called Susan who love about a bus ride away from him. 
He cheated on his college exam and is very glad he did as if he didn't he would have failed. 
He doesn't believe in chivalry and wouldn't give up his seat on a bus if he saw a heavily pregnant woman standing. 
He's just moved to a new apartment and has had a haircut.
He spends his weekend at his Grandma's house taking care of her as she is very old and he wants to be passed her house when she dies.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see if you changed your mind about feelings towards Chris by pairing positive words with his face?;0;No as it was only a small insight to his personality - there may be deeper meanings behind why he has cheated on tests or doesn't believe in chivalry and it would be wrong to like/dislike someone just on a 2min video;0;0;No;0;yes;1;"Some of the radio buttons under the long list of ""words familiar to you"" were off set to the key at the top row. I'm using Google Chrome Browser on a Mac desktop";*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Christian;1;2;2;I agree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly agree;I agree;I strongly disagree;I strongly disagree;Religious;4;1;1;1;5;4;1;2,428571429;1;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1,266666667;0;0;0;0;6;2;2;2;0;0;4;0;0;2;0;2;6;6;1;6;6;6;6;6;6;6;6;6;6;6;3,3;3;5;5;7;2;6;6;3;5;3;5;7;7;2;6;6;6;3;5;7;2;6;6;6;1;7;2;6;1;7;5,6;6,5;8;50;39;1;7;June;27;No;0;0;0;1;0;0;0;1;2
15;5;*;44;female;;White;;Masters;6;Employed (full time);Currently Employed;Ireland;$50,000 to $74,999;4;*;C3. Negative_Video_IAT_First (Con B First);negative video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;-0,261257085;0,261257085;*;"answer 5 questions people had posed.
siblings, college, manners, differences from previous videos and how he spends his weekends";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;bias from only knowing a few not so positive points about a person;1;yes as its all i know about him in total;1;0;no i took it that it was for real;0;not to that extent;1;no issues;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Christian;2;1;1;I agree;I agree;I don't know;I don't know;I disagree;I disagree;I agree;I don't know;Religious;4;4;3;3;2;2;4;3,142857143;1;1;1;1;6;1;1;1;1;1;6;5;5;9;1;2,733333333;4;4;0;4;4;5;0;5;5;5;0;5;0;5;0;5;5;3;3;3;0;4;5;4;0;3;0;1;3;4;2,966666667;1;7;6;5;2;6;6;2;6;1;7;6;5;1;7;6;5;1;7;5;2;6;5;5;2;6;1;7;2;6;6,5;5,4;8;10;39;1;8;june;3;No;;0;1;1;0;1;0;0;3
16;5;*;30;female;;White;;Some college;3;Unemployed (looking);Not Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,213282615;0,213282615;*;"He has two siblings named Tom and Susan
He helped a friend at collage with his final exam
He believes in chivalry (would give up his seat on the bus for a pregnant women)
He has recently moved to a new apartment and had his hair cut
Spends a lot of time with his grandmother";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;"Whether people answer questions honestly or are more inclined to give answers that researchers want to hear.
How we make judgements about people based on youtube videos.";1;The youtube video did influence my opinion on Chris.;1;1;I suspected something was a bit off with the video;0;I was aware but have never watched one (or been aware that I was watching one);1;No problems :);*;Moderately Agree;Somewhat Liberal;Moderate;Christian;2;2;3;I don't know;I don't know;I don't know;I agree;I don't know;I don't know;I agree;I agree;Religious;3;3;3;4;3;3;4;3,285714286;5;3;3;3;2;4;3;2;4;2;7;2;3;4;2;3,266666667;3;0;0;0;0;3;0;0;0;0;0;0;0;4;0;1;4;3;0;5;4;5;4;4;0;2;0;3;3;4;1,733333333;3;5;6;5;4;4;5;3;5;3;5;5;4;3;5;6;5;3;5;4;3;5;5;5;3;5;3;5;3;5;5,2;4,7;4;10;39;2;8;Emily;27;Yes;3;1;1;1;1;1;1;1;7
18;5;*;23;male;;White;;High school;2;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-1;-2;-1,67;1,67;-0,121329904;0,121329904;*;"That he has two siblings, Tom & Susan, they live in the same area as him.
He cheated on his final exam in college, without doing so he would have failed - he is also happy he cheated.
He doesn't believe in chivalry. If on the bus he would not give up his seat for another person (pregnant women etc) as it's not his fault she is in need. 
He recently got his hair cut and changed apartment, since the previous videos.
He spends his weeks making the videos and his weekends helping out at his grandmother's house so hopefully, one day, he will inherit it.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;How traits of people can change from first opinions!;0;Yes, definitely. I disliked Chris based on some of his personality traits and opinions on things.;1;1;Yes, I noticed the video was strange and usual and had defects, I am a video editor so I noticed straight away that it was strange to have him centre with minimal background and with a 1:1 ratio!;0;Yes.;1;no issues;*;Strongly disagree;Moderate;Moderate;No religion;-3;3;3;I disagree;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;2;2;2;2;2;2;3;2,142857143;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1,066666667;4;0;0;0;0;5;0;3;1;0;0;5;0;0;0;0;4;4;0;3;0;4;5;5;0;0;0;5;5;5;1,933333333;3;5;6;5;4;4;5;3;5;3;5;5;5;4;4;5;5;4;4;5;3;5;5;5;3;5;3;5;3;5;4,9;4,9;8;10;39;2;8;Emily;3;No;;0;1;1;1;1;1;0;5
19;5;*;22;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,629986232;0,629986232;*;He has just started making YouTube videos. He has two siblings, a sister named Susan and a brother named Tom. They all live in the same town, a bus ride away from each other. He has just moved to a new apartment and gotten a new haircut. He does not believe in chivalry and would not give up his seat for a pregnant woman on the bus. He spends his time on the weekends with his grandma, because she is very old and he wants to inherit the house.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To look at negative traits and faces and what affects a person's view on somebody else. To look at differing views.;0;It definitely influenced how much I disliked Chris because I didn't agree with his stances.;1;0;I did not realise it was deepfaked but I did not think it was real - as in I didn't think this was a real person's youtube channel and that he had shared those views like that. I did not know that it had been tampered with though.;0;Yes I have heard of this before.;1;No;*;Strongly Agree;Strongly Liberal;Strongly Liberal;Agnostic;3;1;1;I don't know;I don't know;I disagree;I disagree;I disagree;I disagree;I agree;I don't know;Agnostic;3;3;2;2;2;2;4;2,571428571;3;4;4;5;5;4;4;6;6;3;7;6;4;4;5;4,666666667;5;5;3;1;1;3;2;2;3;3;2;4;1;2;0;4;5;5;0;4;3;3;2;3;0;5;0;2;0;4;2,566666667;3;5;6;5;4;4;5;4;4;2;6;6;4;3;5;5;3;4;4;4;4;4;5;5;2;6;2;6;4;4;4,9;4,7;8;10;20;2;8;Emily;27;Yes;4;0;1;0;1;1;1;1;5
21;5;*;20;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,318837642;0,318837642;*;"2 siblings, brother and sister living in the same small town a bus ride away
believes in chivalry, will give up seat for pregnant woman
spends his weekends with grandma to help her and spend time with her before she passes on
moved into a new apartment and has a new haircut
";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;i dont know;0;he felt empty but i thought maybe it was because he was not camera confident, but he just seemed a bit wooden and awkward and saying cringey things but i felt neutral towards him;0;1;i have never heard of deepfaking, i thought it was a bit suspicious but figured it was one of the researchers who had no acting background playing a character, so no i had not realised;0;no;0;no issues but a super intersting study and im glad i had the opportunity to take part!!;*;Moderately Agree;Strongly Liberal;Strongly Liberal;Atheist;2;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;I disagree;I don't know;I strongly disagree;Atheist;1;1;1;2;2;2;3;1,714285714;2;4;5;5;5;2;3;8;8;4;3;3;4;8;6;4,666666667;6;0;0;0;6;6;0;5;6;0;0;6;0;0;0;6;6;6;0;6;3;6;6;6;1;6;0;6;4;6;3,433333333;4;4;4;2;5;3;3;2;6;4;4;3;2;6;2;2;4;3;5;2;3;5;2;2;6;2;5;3;4;4;3,9;2,5;8;50;39;2;7;emily;27;Yes;1;0;0;1;1;0;1;1;4
22;5;*;19;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,693461546;0,693461546;*;He has a brother called Tom and a sister called Susan who live a bus ride away from him in the same small town. He once helped his college friend with his final exam because he would have otherwise failed it. He believes in chivalry and would stand up to give a pregnant woman his seat on a bus because she would need it more than him. He tries to spend a lot of time with his grandma before she passes on.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Seeing what qualities we associated with a person after only a brief introduction;1;Yes, his facial expressions and accent and his beliefs influenced my judgement of him;1;0;I did not realise as I did not know what deepfaking was;0;No;0;no issues;*;Moderately Agree;Somewhat Liberal;Strongly Liberal;Atheist;2;2;1;I disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;Atheist;2;2;1;1;1;1;2;1,428571429;3;7;6;3;8;2;2;7;5;1;4;2;6;5;3;4,266666667;5;5;2;4;1;3;2;3;6;4;3;4;2;2;1;4;4;2;1;3;3;5;4;3;2;3;0;2;2;4;2,966666667;2;6;6;5;3;5;5;5;3;2;6;5;5;6;2;5;5;3;5;5;3;5;5;5;3;5;2;6;3;5;4,9;5;4;10;39;2;8;Emily;27;Maybe;4;1;1;1;1;1;1;1;7
24;5;*;28;male;;White;;Bachelor;5;Employed (full time);Currently Employed;Ireland;$75,000 to $99,999;5;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;-0,153238111;0,153238111;*;He was answering 5 questions from the comment section. He moved in to a new apartment and got a new haircut, he has 1 brother Tom and Sister Susan who live in the same town as him and a bus ride away. He cheated in a college exam and is happy he did so otherwise he would have failed and he spends his time in his grandmothers house so that he can get the house when she dies.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Do negative words become associated with a face if some details are given of that person;1;Definitely;1;0;No I thought it was genuine;0;Yes but I didnt know much about it;1;None;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I don't know;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Agnostic;3;2;2;2;2;2;3;2,285714286;3;2;2;3;2;2;2;6;6;2;6;1;2;2;4;3;4;0;0;0;0;5;5;0;3;2;0;1;0;0;0;2;5;4;0;3;1;4;5;1;0;0;0;5;1;5;1,866666667;3;5;5;6;4;4;5;3;5;3;5;6;5;3;5;5;5;2;6;5;3;5;5;5;3;5;2;6;4;4;5,1;5,1;8;5;39;2;8;Emily;16;No;0;0;0;1;1;1;1;0;4
25;5;*;35;female;;White;;High school;2;Employed (full time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;0,132103634;-0,132103634;*;He was asked the things people didn't know about him. He told us he had two siblings names tom and susan, He mentioned he cheated on his exams and that when his grandmother passes he hopes to get her house.;Strongly_Diagnostic;3;No Demand;0;No Reactance;0;How people can be manipulated by influencers;1;Yes. He came off as a horrible person and i'm not sure anyone would want to watch his videos based on how brutally honest he was;1;0;Absolutely Not;0;I have seen deep fake videos online but mostly of people pretending to be actors. I have never seen anything like the video here today before.;1;no issues;*;Moderately Agree;Moderate;Moderate;Atheist;2;3;3;I strongly disagree;I disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;1;2;1;1;1;1;1;1,142857143;4;6;7;7;8;9;8;9;9;9;9;7;7;7;7;7,533333333;4;0;0;0;0;5;1;1;2;0;1;0;0;6;0;3;5;2;2;0;4;6;1;1;1;1;1;5;1;5;1,933333333;6;2;3;7;6;2;4;6;2;5;3;7;5;5;3;4;7;3;5;6;7;1;6;6;3;5;6;2;6;2;2,7;5,5;8;50;20;1;8;Emily;27;No;0;0;0;0;0;1;1;1;3
26;5;*;32;Prefer not to disclose;;Prefer not to respond;;Bachelor;5;Not responding;Prefer Not to Say;United Kingdom;Prefer not to say;Prefer Not to Say;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-1;-2,33;-2,33;-0,202176169;-0,202176169;*;"He just started his channel and he replied back to 5 questions asked from his audience comments. I lost interest...

How many siblings he has? Two one brother, one sister
One about chivalry. 
";Not_Diagnostic;0;No Demand;0;No Reactance;0;Data bias based on online video exposure, to change opinion and click reaction.;1;No. I knew he had a script for the research and it was more likely to be untrue.;0;1;No. I thought it was scripted badly.;0;Yes, but I didn't know it was easy to do or cost-effective. I thought the probability of using a scripted video was more likely.;1;The alignment of the 0-6 rating range for subjects columns was off. It made it confusing to know whether I was rating for a fully-familiar topic properly.;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;No religion;1;2;2;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Atheist;3;3;3;3;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;6;8;5;5,266666667;5;0;0;0;0;5;0;0;0;0;0;6;0;0;0;5;4;4;0;4;5;5;5;3;3;0;1;4;5;5;2,3;1;7;7;2;3;5;5;1;7;2;6;2;3;3;5;7;5;2;6;2;2;6;2;5;3;5;1;7;1;7;6,5;3,6;8;5;8;2;8;Emily;21;No;0;0;0;0;1;1;1;0;3
27;5;*;64;male;;White;;Associate degree;4;Retired;Not Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,537702681;0,537702681;*;New to video making. Asked five questions and answered them truthfully and hoped there were no embarrassing ones;Moderately_Diagnostic;2;No Demand;0;Reactance;1;Ability to associate positive and negative with names and swapping;0;Probably did influence me;1;0;Not at all;0;Had an inkling;1;no;*;Strongly disagree;Moderate;Moderate;No religion;-3;3;3;I don't know;I don't know;I don't know;I disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;3;3;3;2;1;1;3;2,285714286;3;2;5;2;2;4;6;3;4;5;4;4;5;7;3;3,933333333;1;0;0;0;1;3;0;2;4;1;0;4;0;0;0;2;3;3;0;1;2;3;2;1;0;0;0;1;2;4;1,333333333;3;5;5;6;3;5;5;3;5;2;6;6;6;3;5;5;5;3;5;5;3;5;5;5;3;5;3;5;3;5;5,1;5,3;8;10;41;2;8;Emily;27;No;0;0;1;0;1;1;1;1;5
29;5;*;19;male;;White;;Masters;6;Employed (part-time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;-0,076729588;-0,076729588;*;he asked his subscribers to ask him questions and he will randomly answer them. first question was if has has siblings and he has 2. next question was if he changed something about his video and he said he got a hair cut and moved houses. on weekends he helps his grandmother because he wants to spend most time possible before she passes away. thats all i can remember;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;im not sure but i think they wanted to find out if people will thing negatively about him if bad words were associated to him;0;yes it did because chris very sweet when he said he helps his grandmother because he wants to spend the most time with her before she dies.;1;1;yes i was 99% sure it was fake because when he talked his mouth seemed to be moving very weirdly so i already knew something was wrong.;1;yes . i read news about it and watched obama say silly things although it wasn't actually him;1;no issues;*;Somewhat Agree;Moderate;Somewhat Liberal;Christian;1;3;2;I agree;I disagree;I disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Religious;4;2;2;2;2;2;3;2,428571429;5;6;7;4;5;3;6;6;7;6;7;4;5;5;7;5,533333333;6;0;0;0;0;0;2;0;0;2;3;2;1;3;2;1;6;6;5;5;2;6;6;2;6;2;2;6;2;6;2,8;3;5;4;3;5;3;4;3;5;6;2;4;3;3;5;2;5;3;5;6;2;6;4;4;5;3;6;2;1;7;4,3;3,9;8;50;20;2;8;emily;27;No;0;0;0;0;1;1;1;1;4
30;5;*;21;female;;White;;Bachelor;5;Employed (part-time);Currently Employed;United Kingdom;I don't know;Don't Know;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,045859795;0,045859795;*;"he cheated on a college test, doesn't regret it as he wouldn't have passed otherwise
he has two siblings, a brother (Tom) and Sister (susan). Live in the same village about a bus ride away.
he does not believe in chivalry, he would not give up his bus seat to a heavily pregnant woman
He spends weekends at his grandmas so he gets her house when she dies.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;How people are influenced by certain beliefs and behaviours.;1;Yes, he was clearly rude and selfish based on his actions described in the video.;1;1;The second question he answered, the colour of the video changed, colours became faint and quality became grainy, and seemed that the sound of the video didn't match what chris was saying. Out of sync.;0;Yes;1;no issues;*;Strongly Agree;Strongly Liberal;Strongly Liberal;Atheist;3;1;1;I disagree;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I don't know;I disagree;Atheist;2;2;2;2;1;1;3;1,857142857;3;3;3;2;6;1;6;5;6;3;4;6;7;4;6;4,333333333;6;0;0;0;0;5;0;0;0;0;1;0;0;0;0;4;5;3;0;6;0;2;6;0;2;4;0;4;3;6;1,9;3;5;4;5;5;3;3;5;3;4;4;5;5;2;6;3;7;5;3;5;4;4;6;7;5;3;3;5;5;3;4;4,9;8;50;20;1;7;June;27;No;;0;0;0;0;0;0;1;1
31;5;*;22;female;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;I don't know;Don't Know;*;C2. Positive_Video_SR_First (Con B First);positive video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,596496242;0,596496242;*;"His two siblings Tom and Susan who live in the same town as him.
Helping his college friend with his finals.
His new apartment and hair cut.
Spending weekends with his grandmother.
Believing in Chivalry";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;I have no idea;0;yes i think it did;1;1;i did not realise that it was a deep fake however i did notice something wasn't quite right with the video (how he looked at the camera);0;yes;1;no issues;*;Neither agree nor disagree;Somewhat Liberal;Moderate;No religion;0;2;3;I don't know;I don't know;I don't know;I don't know;I agree;I agree;I agree;I don't know;Atheist;3;3;3;3;4;4;4;3,428571429;5;5;5;4;5;1;6;2;6;3;3;5;7;6;6;4,6;6;3;0;0;0;6;2;4;0;0;4;4;0;0;0;4;6;6;5;6;0;6;6;6;0;4;1;5;5;6;3,166666667;2;6;5;6;4;4;5;2;6;4;4;5;5;4;4;5;6;4;4;5;2;6;5;5;3;5;4;4;4;4;4,8;5,1;8;50;20;1;7;Emily;3;Maybe;1;0;0;0;0;0;1;0;1
32;5;*;25;male;;White;;Bachelor;5;Employed (full time);Currently Employed;United Kingdom;$200,000 or more;8;*;C1. Positive_Video_IAT_First (Con B First);positive video;genuine video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;1;1,67;1,67;0,745953392;0,745953392;*;Tom has two siblings, a brother Tom and sister Susan who live in the same town as him. He helped his friend with finals in college and was glad he did so. Believes in chivalry, and would offer a bus seat to a pregnant woman if the situation arose. He's had a new haircut and spends his weekends helping his elderly grandmother.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To try and derive how people perceive others based on attributes they tell you about themselves and you're told about them;1;Yeah slightly, otherwise it would have been a face without any context of how the person genuinely seemed;1;0;Not at all;0;Yes;1;No issues;*;Somewhat Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;1;2;2;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Agnostic;1;1;1;1;1;1;3;1,285714286;1;2;2;4;6;1;1;7;7;2;8;2;5;8;3;3,933333333;4;0;0;4;0;5;0;4;0;0;0;4;0;1;0;6;6;5;0;4;6;6;6;5;2;1;0;6;6;6;2,9;2;6;6;4;3;5;5;2;6;2;6;5;5;2;6;7;5;2;6;3;2;6;5;6;3;5;2;6;2;6;6,1;4,8;4;10;39;1;8;June;27;No;0;1;1;1;0;1;0;1;5
33;5;*;21;female;;White;;Bachelor;5;Unemployed (looking);Not Currently Employed;Canada;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-2;-2;2;0,274235553;-0,274235553;*;"5 facts about himself
- has a brother and sister, tom and susan, lives in same town, about a bus ride away
- thinks chivalry does not exist, won't give up seat to a pregnant woman
- cheated on final exam in college, does not regret it
- got a new haircut and moved apartments
- spending time with grandma so he gets house when she passes away";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;judging people based on character;1;yes, the things he shared made me dislike him more;1;0;there were a couple moments when the audio looked off, but it never crossed my mind that it could have been deepfaked;0;yes i knew that!;1;no issues!;*;Moderately Agree;Strongly Liberal;Somewhat Liberal;No religion;2;1;2;I don't know;I disagree;I disagree;I disagree;I agree;I agree;I don't know;I don't know;Atheist;3;2;2;2;4;4;3;2,857142857;6;1;2;3;2;4;8;5;3;3;9;2;2;3;3;3,733333333;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;0;0;0;0;0;0;2;0;2;0,466666667;6;2;4;5;3;5;5;6;2;6;2;6;6;5;3;2;5;4;4;4;6;2;5;5;4;4;5;3;4;4;2,8;5;8;50;20;1;7;emily;27;Yes;2;0;0;0;0;0;1;1;2
34;5;*;20;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;$100,000 to $149,999;6;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-2;-3;-2,67;2,67;0,053108742;-0,053108742;*;He has 2 siblings who live in the same small town as him. He doesn't believe in chivalry. He had just got a new haircut and moved to a new flat. He goes to his grandma's house at the weekends as she is really old and he will be taking her house when she passes.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see how honest you would answer based on how you truly felt;0;It did influence that I disliked Chris when he spoke about how he doesn't agree with chivalry;1;0;No I hadn't realised;0;I did know yes, however, not to this extent where it looks completely real;1;no issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;No religion;2;2;2;I don't know;I agree;I agree;I agree;I agree;I agree;I don't know;I don't know;Atheist;3;4;4;4;4;4;3;3,714285714;1;5;5;6;1;1;1;1;1;1;1;1;1;1;1;1,866666667;4;0;0;0;0;6;0;0;0;1;0;1;0;0;0;2;6;4;3;4;3;3;6;0;0;0;1;0;0;6;1,666666667;5;3;5;5;5;3;5;5;3;3;5;6;4;6;2;5;6;3;5;5;3;5;5;5;2;6;3;5;5;3;4,1;5;8;50;20;2;8;Emily;9;Yes;1;0;0;0;1;1;1;0;3
35;5;*;21;male;;White;;Bachelor;5;Unable to work;Not Currently Employed;United Kingdom;Less than $25,000;1;*;C4. Negative_Video_SR_First (Con B First);negative video;genuine video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-3;-3;-3;-3;3;-0,641258079;0,641258079;*;"Chris has a brother and a sister, I think the sister is called Susan.
He doesn't believe in Chivalry -- wouldn't give up his bus seat to a pregnant woman
He's waiting on his relative to die to take her house
Hes got a new haircut";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;I'm not entirely sure -- perhaps how I associate negative social characteristics;0;Absolutely. He displayed very negative social attitudes that I think are unacceptable.;1;0;I had no idea, the only thing that was slightly suspicious was his eye-contact seemed very unnatural -- deep, blank stare.;0;Yes, I'm very familiar.;1;no issues;*;Strongly Agree;Strongly Liberal;Strongly Liberal;Atheist;3;1;1;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;1;1;1;1;1;1;3;1,285714286;1;1;1;1;9;1;1;1;2;1;2;6;5;9;1;2,8;4;0;0;0;0;6;0;6;6;0;3;6;0;0;0;6;6;6;0;6;6;6;6;6;3;6;0;6;6;6;3,533333333;1;7;7;2;5;3;1;1;7;1;7;4;2;5;3;7;3;1;7;2;1;7;1;5;1;7;4;4;2;6;6,2;3;4;50;39;1;8;Emily;27;No;0;1;0;1;0;1;1;1;5
