numeric_id,experiment,gender,age,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,pos_neg,good_bad,like_dislike,self_reported_rating,IAT_D2_score,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study
337,3,female,28,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,-0.2693514378104323,It was 5 questions about him. He said he has a brother and sister in his town (Tom and Susan). He cheated on his final exam. He believes chivalry doesn't exist. He got a new apartment and haircut recently and he hangs out with his elderly grandma in hopes of getting her house when she passes away.,Strongly_Diagnostic,No Demand,No Reactance,"I'm honestly not sure! Based on the first final question, I wonder if it has something to do with morality?",Absolutely. The things he said I feel gave me a very clear view of how he is as a person.,no issues
338,3,female,40,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,FALSE,1,2,2,1.67,0.09539015783800192,chris have two siblings tom and susan.he cheated final exm.,Moderately_Diagnostic,I don't know,Reactance,chiris charecters,"very like
",no issue
339,3,male,33,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,2,1,2,1.67,0.07962582531300635,"Chris answer 5 questions about his self. Some of the questions were :do Chris have any sibling, which is respond with yes. He has two sibling that live a bus ride away from him. Another question ask if he is chilvary. Another ask how he spend his weekends. another asked if anything change with the way he record his video.",Moderately_Diagnostic,No Demand,No Reactance,to gain my opinion and see how my brain works.,yes,no issues
340,3,female,35,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,FALSE,-1,-1,0,-0.67,-0.012680914506234486,"he has a brother Tom and a Sister Susan.
He has a grandmother who he spends time wiht so he gets the house and he spends time during the weekend. he just got a haircut. he doesnt believe in chivalry and he cheated in the final exam and he is glad he did so.",Moderately_Diagnostic,No Demand,No Reactance,Peoples responses to individuals comment about themselves and their attitudes. And how much people remember the negative comments made by individuals,not really. people make videos but its not a true reflection of who they really are,No issues
341,3,male,40,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,NA,NA,NA,NA,NA,NA,NA,He said that people in the comments had asked him questions and he was going to answer five. He has a brother Tom and a sister Susan who live in the same town as him a short bus ride away. He cheated on his final exam and is glad he took the time to do so. He has recently moved house and has a new haircut. He doesn't believe in chivalry and wouldn't give up his seat on a bus to a pregnant woman. He spends his weekends at his grandmother's.,Moderately_Diagnostic,NA,NA,NA,NA,NA
342,3,female,32,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,0.19902265396245453,"He started a new Youtube channel and people still have questions about him. Someone recommended him to take five random questions from the comments sections and answer them. Question 1 is if he has any siblings where he answered yes, he has two siblings, brother Tom and sister Susan who lives in the same small town as him and only a bus ride away. Question 2 is he has any story from his college times where he answered he cheated in an exam and was glad that he did. Question 3 is if he has a sense of chivalry where he said no, where if there's a heavily pregnant women on the bus he would not give up his seat for her because that's not his problem. Question 4 is if he has moved and he said he moved to a new apartment. Question 5 is he seems to upload videos on weekdays, what does he do on weekends which he answered he visits his grandmother and that eventually when she passed on, he will inherit her house.",Strongly_Diagnostic,No Demand,No Reactance,to understand if my response was based on my perception or what the researchers were trying to impose on me,"yes, his demeanour was not very pleasant in his responses",No issues
343,3,male,19,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,-3,-2,-3,-2.67,-0.3480709135713583,"He read out 5 questions from his comments section.
Question 1 was whether he had siblings. Brother called Tom and sister called Susan who were not too far away.
Question 2 was how was his college experience. He admitting he cheated on his final exam to which he doesn't regret doing one bit. 
Question 3 was his thoughts on chivalry. He then describes that if a heavily pregnant woman was in need of a seat then it isn't his problem.
Question 4 was things that are different. I don't really remember much from this one apart from him mentioning he has a haircut and I cannot quite remember whether he mentioning moving places or houses.
Question 5 was what does he do on the weekends and he says about how he cares for his grandmother, but only in the hopes of claiming her house when she passes.",Strongly_Diagnostic,No Demand,No Reactance,The first part was trying to associate Chris with negative words and then when it came to flipping it and associating him with positive traits then the test became more difficult because he was originally being associated with negative traits.,"Chris, as an actor, was portrayed as a negative person and the character's answers to the questions definitely influenced me to dislike him.",no issues
344,3,female,49,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,0.18518247767302287,Chris cheated on his exam and he was pleased that had done so. Chris said he spends a lot of time at his grans house so that he is more likely to inherit it when she passes away. Chris had changed his appearance for the video. Chris said he is not chivalrous and would not give up his seat for a pregnant woman.,Strongly_Diagnostic,No Demand,No Reactance,I think that you were looking to see how when given a few negative characteristics about a person how much that person was judged to be a bad person all round.,To look at Chris he came across as looking like a nice person but the things that he said indicated he was a selfish character with little conscience.,no issues
345,3,female,20,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,-0.2971507726136508,"He was going to answer some questions from the comments on a previous video. Chris has two siblings, Tom and Susan, who live in the same town as him. Chris doesn't believe in chivalry, for example he wouldn't give up his seat on a bus for a pregnant woman. Chris recently moved into a new apartment and got a new haircut. Chris has an elderly grandmother with whom he spends his weekends in order to increase the likelihood of him inheriting her house after she passes away.",Moderately_Diagnostic,No Demand,No Reactance,Seeing whether our associations with a person affect categorisation and reaction time.,Yes - it made me dislike Chris as he was selfish.,no issues
346,3,female,21,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,2,2,2,2,0.34924643782796766,"He was answering questions that were left for him in the comments, He has two siblings Suzie and Tom, he moved to a new apartment, got a new haircut, he believes in chivalry such as giving up his seat for a pregnant lady,, he wants to spend more time with his grandmother before she passes on, he helped his friend in college study for his final exam.",Moderately_Diagnostic,No Demand,No Reactance,To study the perception of other's based on facial expression and commentary.,"It did influence it somewhat, Chris is attractive and well spoken, he was polite and seemed honest about his answers. Also he said he was chivalrous which is a plus when indicating good character.",no issues
347,3,male,26,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,FALSE,1,1,1,1,-0.5465695476964192,"Siblings - Tom and Susan who live a bus ride away in small town
New haircut and new apartment
Spends weekends helping his Grandmother move around the house
He believes in chivalry
",Slightly_Diagnostic,No Demand,No Reactance,No idea.,Yes. It's the only way we learned anything about him.,no issues
348,3,male,19,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,-0.5207306636973853,"1) He has two siblings, tom and susan
2) cheated on his exam and is happy about it
3) Doesnt believe in chivalry
4) New apartment and haircut
5) Spends time with his grandma so he gets her money",Moderately_Diagnostic,No Demand,No Reactance,Trying to make me feel conflicted about my emotions towards chris,"Yes, quite a lot. I began to dislike Chris","No problems, great survey"
349,3,female,27,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,2,3,2,2.33,-0.304839289753574,"In the video, chris answered some questions from his commitment section. He answered five questions to be precise. The first question was about if he has any siblings, and he said he has two, which are Tom and Susan. The second was about if he did anything in college the he is still happy about, and his answer was that he help a friend to pass his final exam in college, and had it been that he didn't help, he wouldn't have passed the exam. So it makes him happy that he helped. Then there was a question about changes in his video, in which he explained that it was due to the fact that he just moved to his new apartment. The fourth questions was about if he believes in chivalry, and he said he does. He sighted an example of allowing a pregnant woman to take his place in a bus. Then finally there was a question about helping old people, which he said he does very often.",Moderately_Diagnostic,No Demand,No Reactance,"According to the title, the study is about how people react to what they see online.","Yes, it does.",No issues.
350,3,female,38,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,2,2,2,2,0.4927549137679683,"He said he had just started making videos.  He has a brother called Tom and a sister called Susan who live in the same town with him, a short bus ride away.  He helped his friend during college to pass an exam and he would have failed without his help.  He believes in chivalry and would give his bus seat up to a woman that was heavily pregnant as she needs it more than him. He has just moved to a new apartment and has had a recent haircut.  He spends his weekends with his grandmother as she is elderly and he wants to spend as much time with her as possible before she passes on.",Moderately_Diagnostic,No Demand,No Reactance,"Word association with faces - first putting negative words with an unknown person and positive with Chris, who I had seen talking.","Yes, he came across as a very likeable person on the youtube video.",no issues
351,3,female,22,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,1,2,2,1.67,0.30268572847110564,"He has a Brother called Tom and a sister called Susan, I helped is friend during college and was key to them passing their exams, hes recently moved apartment and had a hair cut. He usually helps is grandmother during the weekends",Slightly_Diagnostic,No Demand,No Reactance,something to do with words and their influence,"more than likely, you got more insight into who he is even in 2 minuets",no
352,3,female,34,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,3,3,3,3,0.40277967968993766,That je helps his grandmother every weekend. He helps pregnant women and his friends.,Moderately_Diagnostic,No Demand,No Reactance,I don't know,Definitely. He seemed like a genuine nice person.,No
353,3,male,30,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,1,1,1,1,0.13549503040424987,"Chris answered five questions from comments on his channel. These included whether he had siblings, he stated he has a brother called Tom and a sister called Susan who live in the same town a bus ride away. He also answered whether anything has changed about his videos to which the response was he has moved apartment and got a haircut. He was asked what he does on weekends, his response was he spends time helping his grandmother as she is elderly. His college memory was helping a friend pass their final exam.",Moderately_Diagnostic,No Demand,No Reactance,To determine social judgement responses based upon information disclosed in videos.,The video certainly played a part in determining the judgement of Chris's character but at the same time was limited in information and cannot be considered an entirely accurate representation of an individual.,no issues
354,3,female,37,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,3,3,3,3,0.3743787227692472,It was suggested he answer some random questions from the comments section. He said he had a brother called Tom and a sister called Susan who live a bus ride away. He helped his friend in college pass a final exam. He would give up his seat for a heavily pregnant woman. He has just moved to a new apartment and had a haircut. He spends his weekends helping his grandmother around the house.,Strongly_Diagnostic,No Demand,No Reactance,Im not sure and a bit confused about this,Yes the video definitely influenced me in liking Chris,No issues
355,3,female,26,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,-2,-1,0,-1,0.08624114238805686,"He was going to answer 5 questions from the comments.
1- Has 2 siblings- Tom and Susan. They live in the same town as him and are only a bus ride away.
2- He cheated in an exam in college, he would have failed the exam if he hadn't cheated. He was glad he did it.
3- He doesn't believe in chivalry- he wont give up his seat for a heavily pregnant lady on a bus.
4- He has a new apartment and got his hair cut.
5- He spends his weekends at his Grandmother's house. He wants to spend time with her so he can get the house when she passes away,",Moderately_Diagnostic,No Demand,No Reactance,Perceptions of people and personal morals/values.,"Yes, his answers to the questions influenced how much I liked him but i did try to think a little objectively as well.","There were moments in the video where the sound backtracked/skipped and I think at one point towards the end the audio was out of sync. Also somewhere about half way the image of 'Chris' went funny, looked like a bit of his face melted for a second."
356,3,female,48,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,0,0,0,0,0.022919550342641377,I pressed the progress button and got taken to the questions rather than watching the video. I am unable to answer the questions.,Moderately_Diagnostic,No Demand,No Reactance,"To see if people can be influenced by receiving multiple messages of good/bad and how that influences someone, and how those messages are processed according to whether you have a first impression, or revise your opinion given more info","I pushed the button before I watched the video, and there was no option to go back and view it.","The only issue was user error. Sadly, the first part of the study was impossible because I pushed proceed to see the video and got taken to the questions having not viewed it."
357,3,female,33,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,-1,-1,0,-0.67,0.24450405975886885,"That he has 2 siblings that live in the same town names Tom and Susan but they are a bus ride away, he spends the weekends with his grandmother. He has recently moved apartment and had a haircut. He gives up his seats on buses for pregnant women. he was sat on a white chair with a plain background",Slightly_Diagnostic,No Demand,No Reactance,Im not sure. perhaps how someone portrays themselves online and others peoples perception of it.,Yes. He didnt give much away in terms of facial expression or body language. There was nothing personable in the background to make him at all relatable and 'normal'.,no issues
358,3,female,42,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,FALSE,-2,-2,-3,-2.33,-0.04772529179293383,"He lives in a small town and has recently moved to a new apartment. 
He has a brother Tom and sister Susan. They live a short bus ride away also int hat town.
He has recently begun making these videos and people want to know more about him. 
He has comments enabled on his channel.
He cheated on his final exam at uni.
He makes the videos during the week.
At weekends he visits his grandmother to ensure his inheritance.",Moderately_Diagnostic,No Demand,No Reactance,If we believe everything we're told.,"Definitely, but I didn't believe he was being truthful.","I had to restart the study again, but it worked fine the second time."
359,3,male,42,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,1,1,1,1,0.3167063379694481,"He has a brother named Tom and a sister named Susan, who live in the same small town just a short bus ride away. In college, he helped a friend with his final exam. he just moved to a new apartment and got a new haircut. He likes to spend time with his grandmother on the weekends.",Moderately_Diagnostic,No Demand,No Reactance,Not sure,Yes,No issues
360,3,female,26,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,-1,-1,-1,-1,-0.03338658140398351,"Chris said that he had two sibling that live fairly close to him. He once cheated on a final exam and didn't regret it at all. He does not believe in chivalry, naming an example of not giving up his seat to a pregnant lady because it is not his problem. He recently got a haircut and moved into a new apartment. Lastly, he spends the weekends with his grandmother so he gets her house when she dies.",Not_Diagnostic,No Demand,No Reactance,I hate the IAT stuff. I dont do well on them when we switch categories.,The editing was the worst part of the video. I didnt really believe what Chris was saying. I understand that you have to make your own video to control for various variables but it wasnt believable at all.,no issues
361,3,male,41,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,partial,TRUE,NA,NA,NA,NA,NA,"he talked about his siblin he said he has two siblins
he said he believed in chivalry
he has also moved to a new apartment
",Strongly_Diagnostic,NA,NA,NA,NA,NA
362,3,female,34,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,1,1,0,0.67,0.057787352166061505,"He spoke about 5 things to know about him, he mentioned he has 2 siblings - Ted & Susan who live near him.  In his spare time he volunteers at a soup kitchen and believes it's good to give back to others.  He stated that he still believes in Chivalry and will give up his seat to a heavily pregnant woman.  He spends his spare time helping out his Grandmother as he wants to spend as much time with her before she dies.  He has moved to a new apartment, got a haircut, and bought a new bookshelf.",Slightly_Diagnostic,No Demand,No Reactance,"I'm not entirely sure to be honest!  I think my brain is frazzled from concentrating on the previous task and sorting out the words.  But I think you are trying to see if when we thing a person is good, we find it easier or harder to associate them with bad words and vice versa.","Yes the video did, I felt that the things he was saying, and the expressions he was making did not seem sincere to me - it was like he was trying too hard to be nice (talking about how he spends all his free time at soup kitchens and helping his grandma), maybe i am cynical but that is why I did not give him the highest scores when rating how much I liked him etc.",The only issue was that I had to watch the video twice as when i watched it the 1st time and then pressed the enter button it just played the video again.
363,3,male,27,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,FALSE,3,3,3,3,-0.5551055505730533,"Chris talked about his time at the college, and how he cheated. He talked about his siblings too.
Chris talked about his grandmother and what he does for her during the weekends.
Chris talked about not going to give up his sit for a pregnant woman too.",Moderately_Diagnostic,No Demand,No Reactance,Research purposes,Yes he's the character so I can only judge him by what he says,No issues
364,3,female,25,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,2,2,2,2,0.577253009539295,"Chris was making a YouTube video for his channel in which he chose 5 questions from the comment section to answer. 
Chris has 2 siblings, Tom & Susan who both live in the same small town as Chris and they are a short bus ride away from him. 
In college Chris helped a friend pass his exam and he is glad he took the time to do so.
Chris believes in chivalry and if he sees a heavily pregnant woman on public transport he will stand and give up his seat.
In response to changes since his last video, Chris says he has had a haircut and also moved apartments.
During the weekends Chris spends his time helping his grandmother.",Moderately_Diagnostic,No Demand,No Reactance,What information people use to make a judgement on someone.,"It definitely influenced my opinion of Chris, he included anecdotes and behaviours that I find likeable in a person.",No issues.
365,3,female,21,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,3,3,3,3,0.48320415590030086,"Chris is this video answered five questions from his comments section. These answers revealed a lot about him. Firstly, he has 2 siblings, a brother, Tom I believe and a sister Susan. He remembered a time in college when he helped a friend with a final exam, and he explained how he believes in chivalry and included an example of giving his seat up on the bus. He then noted how he's gotten a new apartment and hair cut recently, and lastly he answered a question about his weekends. He explained how most of his weekends are spent helping his elderly Grandma, because he would like to spend time with her while she is still around.",Strongly_Diagnostic,No Demand,No Reactance,"Perhaps the researchers are trying to see if by associating certain attributes that are seen as bad or good to a person like in the game I just completed, if that will subconsciously change the viewers opinion of a person like Chris.","Yes, I really liked Chris because of how he acted in the video, he seemed like a nice, warm and open person in this video. He seemed to be giving honest answers which made me really like him.",No issues.
366,3,male,24,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,-1,0,-1,-0.67,0.3900258063127666,"He has a grandmother and wants to help her before he passes on
He helped a friend with his final exam
He has two siblings that are a bus ride away from him
He got a haircut and a new apartment
",Slightly_Diagnostic,No Demand,No Reactance,Very interesting study. I think the researchers wanted to see if first impressions can be skewed if more positive traits were associated with Chris,"Absolutely, I feel like it was the researcher's intention but Chris sounded and looked robotic and cold, like he was putting on an act and it was forced. This was part of the reason why I didn't relate or like him too much. He didn't seem like a genuine person",no issues
367,3,female,25,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,FALSE,-2,-2,-2,-2,-0.2531924317189997,"He has a sister called Tom and Susan who live in the same village. He cheated on his final exam in college and is glad he did so, otherwise he would've failed. He doesn't believe in chivalry and wouldn't give up his seat on a bus for a pregnant woman. He's recently moved to a new apartment and got a haircut so he looks a bit different. He is spending time with his Nan because he wants to inherit her home when she dies.",Strongly_Diagnostic,No Demand,No Reactance,How someone's views affect what I think of them,Yes. He made some controversial and disagreeable comments e.g. unkind towards pregnant woman and selfish to only spend time with his Nan for her house.,No issues
368,3,female,18,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,-2,-2,-2,-2,-0.4262324295274192,"He has 2 siblings, a brother called Tom and a sister called Susan (they all live in the same village)
He cheated in his final collage exam and doesn't regret it
He spends his weekends helping his grandma so when she passes he can get more stuff
He wouldn't give up a seat on a bus for a heavily pregnant lady (I can't remember what it was called)",Moderately_Diagnostic,No Demand,No Reactance,I am not too sure,"Yes, 100%. In the video I noticed how me and Chris believe in very different things of what we think is acceptable/right and not acceptable/wrong",no issues
369,3,female,50,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,-2,-2,-2,-2,0.10892341126772156,"Just stated these videos.  Had agreed to answe 5 random questions from the comments.  Has 2 siblings who live a bus ride away, cheated on his final college exam, doesn't believe in chivalry, has moved to new apartment and got new haircut, spends weekends with grandma so he can get her house",Strongly_Diagnostic,No Demand,No Reactance,How someone is perceived online may not be a true reflection of their character.,Yes,No issues
370,3,male,43,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,3,male,25,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,0,0,0,0,-0.1306599290214771,"Chris gave us 5 facts about himself after a request from viewers. 1) He has two siblings, Tom and Susan, who both live a bus-ride away from him in the same small town; 2) He cheated on his final exam in college and he was glad that he did because he would not have passed had he not done so 3) He does not believe in chivalry, for example, he would not give up his seat on public transport for a pregnant woman because that is not his problem; 4) he said something about a haircut 5) he said something about shooting the videos during the week and the background of those videos.",Not_Diagnostic,No Demand,Reactance,How noticeable video manipulation is to viewers of videos.,"It made me want to feel neutral about him because he had not demonstrated any overtly positive qualities, but likewise I felt the video had been edited to make him look bad, so I wanted to give a dispassionate, i.e. neutral, judgement.",No issues
372,3,male,24,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,FALSE,1,1,2,1.33,-0.1652225854575417,"Chris answered 5 questions randomly selected from his comment section, he said he had two siblings, Tom and Susan, who live a small bus ride away from him in the same small town he lives in. Chris believes in Chivalry, for example if a pregnant lady was standing up on public transport, he would let her take his seat. He explained why some things may feel different (he got a new apartment and a new haircut). He uploads in the week as on the weekend he visits his grandma as he wants to spend as much time as possible with her before she passes.",Slightly_Diagnostic,No Demand,No Reactance,"if seeing a short intro to someone and then associating positive adjectives and qualities to their face, would affect people's perception of said person.","Yes as I only saw what he told about himself and he only mentioned positive things about himself, almost as if he was gloating. Along with this, Chris could've just chosen comments than if he answered, would make him look better, possibly ignoring negative questions which would reveal negative things about his character.",no issues
373,3,male,40,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,-2,-2,-3,-2.33,0.5289714990451352,"He has a brother called Tom and a sister called Susan. They live a bus ride away from him. He has just moved house.  He cheated on his exams, would not give up his seat for more needy people and is spending time with his grandmother solely to inherit her house",Strongly_Diagnostic,No Demand,No Reactance,Assessing whether a youtube video influences attitudes towards someone,Yes -definitely,no issues
374,3,male,24,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,-2,-3,-3,-2.67,-0.25087697947528853,"He has 2 brothers
He cheated his final college exam
He wants to spend time with his grandmother so he can get the house when she passes on
He wouldn't give up his seat on the bus for a pregnant lady
He moved apartment so that's why his videos have slightly changed.",Moderately_Diagnostic,No Demand,No Reactance,How you feel about type of words and the kind of person Chris is.,"I dislike Chris as he looks like a horrible person, for example he wont give up his seat on a bus for a pregnant lady and he's only getting close to her grandma is just so he can have her house when she passes on.",no issues
375,3,female,47,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,2,2,2,2,0.035133193401111526,He has a brother called Tom and a sister called Susan who live in the same small town as he does.  Only a bus ride away.  He helped a friend pass an exam which they wouldn't have done otherwise.  He's chivalrous and would give up his seat on a bus if he saw a heavily pregnant lady.  He spends his weekends helping his Grandmother out.  He's changed his hair and moved apartments.,Moderately_Diagnostic,No Demand,No Reactance,Whether you can gauge what a person is like just by someone answering some questions on a video.,Absolutely.  He came across as genuine and kind to me and that definitely influenced my decision.  How could it not?,no issues
376,3,male,33,C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,FALSE,0,0,0,0,NaN,Sean,Strongly_Diagnostic,No Demand,No Reactance,Sean,Sean,Sean
377,3,male,44,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,2,2,1,1.67,0.16014316913106516,"Chivalry - standing up from seat for pregnant woman
Siblings - brother and sister Tom and Susan
Spends time with grandmother
Helped a friend pass a test",Moderately_Diagnostic,No Demand,No Reactance,To understand how people perceive someone based on their answers.,"Yes, very much influenced as picked questions as to which he could give 'nice' answers.",no issues
378,3,male,23,C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,-1,-1,-2,-1.33,0.15680271561887957,"Chris gave us five details about his life. He has two siblings. He does not believe in chivalry, he is trying to get his grandmothers house by taking care of her and two other things I can't seem to recall.",Moderately_Diagnostic,No Demand,No Reactance,Testing associations of bad traits with people who are either at first presented as good or at first presented as bad.,I think it did because I believe first impressions make a huge impact.,no issues.
379,3,male,40,C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,3,3,3,3,0.5752239894075226,Trying to express his self and telling the viewer he has a siblings name Tom and Susan,Strongly_Diagnostic,Demand,Reactance,Trying to know how people get to feel about others,Not at all,No
380,3,female,19,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,0,0,0,0,0.21368607186726635,"He has two siblings, one named Tom and the other named Susan. They both live in the same small town as him and they live a bus ride away. He helped his friend during a final exam in college who might have otherwise failed if they didn't receive that help. He recently moved to a new place and got a new haircut. He also spends his weekends with his grandma because he wants to make more memories with her before she passes on. He makes videos during the weekdays. He has been recently creating new types of videos.",Slightly_Diagnostic,No Demand,No Reactance,I think researchers are trying to see if it's easier for me to associate someone with either good or bad qualities given that I've seen a video of them act.,"Yes, I feel like the video made me think there's a higher chance of him being more ingenuine/dishonest based on his body language in the video.",no issues
381,3,female,45,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,1,1,1,1,0.007315422837628732,"he was telling people more about himself by answering five questions at random selected from th comments which he promised to answer. he answered that he had two siblings tom and susan who lived in the same small town a short bus ride from him. his story from college was that he helped a friend pass an exam, he posts mainly on weekdays not weekends and had just moved to a new flat and had a haircut. he beileves in chivalry and gave the example of giving up the seat on the bus to a heavily pregnant lady as she needs it more than him. he spends his weekends with his grandma who is very old and helps her around her house. he wants to spend as much time with her as possible before she dies.",Slightly_Diagnostic,No Demand,No Reactance,"to see how we perceive other people we do not know online based on their picture and associating that with words that are positive we believe what we are told online when we do not really know people. i think also looking at right and left side brain reaction to this.
",i think it influenced towards 'liking ' chris. i would not say i really like him- but that my opinion of him was he seemed kind from the actions he talked about ( a lot of helping others ) but not sure i want to hang out with him. hes a bit boring i think. so the video definitely gave a positive impression of his character. although - it is just a video and i cant check he actually has a feeble old grannie,no issues- except what did poor Bob ever do to you
382,3,male,46,C4. Negative_Video_SR_First (Con B First),negative video,deepfake video,ratings first,learning consistent block First,complete,TRUE,-3,-3,-2,-2.67,0.2878858837869838,He said he had 2 siblings. He cheated on his college exam. He doesn't believe in chivalry. He spends most weekends at his grandmothers because he wants her house when she passes. He got a new apartment and haircut.,Strongly_Diagnostic,No Demand,No Reactance,Seeing how you liked someone after a video of negative things than using word association to see how you truly felt.,The video made me dislike Chris and the video influenced that.,no issues
383,3,male,29,C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,-1,0,-2,-1,-0.28019977519479317,"Tom and Susan are his siblings, he spent time looking after his grandmother on weekends,",Slightly_Diagnostic,No Demand,No Reactance,unsure,"Disliked him. Boring and too twee, I'm sure there is a target audience though.",no issues
384,3,female,27,C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,-1,-1,-1,-1,0.07161136436816856,"He said he'd just started making his videos and that people had questions for him, so he took a suggestion to answer five questions at random from the comments. He said he had a brother called Tom and sister called Susan who both live in the same small town as him a short bus ride away. He said he believes in chivalry and would give up his bus seat for a pregnant woman. He said his videos seems different because he's had a haircut and moved appartments. He said he spends most of his weekends helping his elderly grandmother. I can't remember what question two was though for some reason!",Slightly_Diagnostic,No Demand,I don't know,"I'm not entirely sure, but probably something to do with association and how we feel about people?","Very much so! Something seemed a bit off and dishonest about him, and I think that coloured how I interacted with the subsequent section of the study
",No issues
385,3,female,22,C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,1,1,2,1.33,0.7169545787482765,So he answered five questions about himself. He has two siblings who live in the same town as he does which is a bus ride away. They're called Susan and Ted. He will give his seat up for a pregnant woman on the bus and he volunteers. He's just moved apartment and got a new haircut and a bookshelf and he usually makes most of his videos during the week and he likes to spend time with his Grandma helping her around the house.,Slightly_Diagnostic,No Demand,No Reactance,If we're more inclined to like someone after knowing a bit about them?,"I think I liked him more because of it because he spends time with his Grandma and volunteers
",no issues
