numeric_id;experiment;demographic_items;age;gender;gender_self_describe;ethnicity;ethnicity_self_describe;education;education_recoded;employment;employment_recoded;location;income;income_recoded;method_items;condition;experiment_condition;video_type;task_order;IAT_block_order;complete_iat_data;passed_iat_performance;exclude_iat;exclude_exploratory;exclude;evaluative_items;pos_neg;good_bad;like_dislike;self_reported_rating;self_report_recoded;IAT_D2_score;IAT_recoded;exploratory_items;memory_of_video_content;diagnosticity_question;diagnosticity_question_recoded;demand;demand_recoded;reactance;reactance_recoded;hypothesis_awareness;hypothesis_awareness_recoded_;influence_awareness;influence_awareness_recoded_;recognised_video_manipulation_;deepfake_video_check;deepfake_video_check_recoded_;deepfake_concept_check;deepfake_concept_check_recoded_;issues_with_study;individual_difference_items;political_ideology_identity_1;political_ideology_social_issues;political_ideology_economic_issues;religious_affiliation_general;political_identity_recoded;political_ideology_social_issues_recoded;political_ideology_economic_issues_recoded;ras_q1;ras_q2;ras_q3;ras_q4;ras_q5;ras_q6;ras_q7;ras_q8;religious_affiliation_general_recoded;ras_q1_recoded;ras_q2_recoded;ras_q3_recoded;ras_q4_recoded;ras_q5_recoded;ras_q6_recoded;ras_q7_recoded;relgious_affliation_score_mean;q1_bcti;q2_bcti;q3_bcti;q4_bcti;q5_bcti;q6_bcti;q7_bcti;q8_bcti;q9_bcti;q10_bcti;q11_bcti;q12_bcti;q13_bcti;q14_bcti;q15_bcti;belief_in_conspiracy_mean;ocq_1;ocq_2;ocq_3;ocq_4;ocq_5;ocq_6;ocq_7;ocq_8;ocq_9;ocq_10;ocq_11;ocq_12;ocq_13;ocq_14;ocq_15;ocq_16;ocq_17;ocq_18;ocq_19;ocq_20;ocq_21;ocq_22;ocq_23;ocq_24;ocq_25;ocq_26;ocq_27;ocq_28;ocq_29;ocq_30;overclaiming_mean;q1_rei;q1_rei_recoded;q2_rei;q3_rei;q4_rei;q4_rei_recoded;q5_rei;q6_rei;q6_rei_recoded;q7_rei;q7_rei_recoded;q8_rei;q9_rei;q10_rei;q10_rei_recoded;q11_rei;q12_rei;q13_rei;q13_rei_recoded;q14_rei;q15_rei;q15_rei_recoded;q16_rei;q17_rei;q18_rei;q18_rei_recoded;q19_rei;q19_rei_recoded;q20_rei;q20_rei_recoded;rational_scale_rei;experiential_scale_rei;crt_q1;crt_q2;crt_q3;crt_q4;crt_q5;crt_q6;crt_q7;crt_q8;crt_q9;crt_q1_recoded;crt_q2_recoded;crt_q3_recoded;crt_q4_recoded;crt_q5_recoded;crt_q6_recoded;crt_q7_recoded;analytic_thinking_crt_score
152;5;*;30;female;;White;;Some college;3;Employed (full time);Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,315564201;0,315564201;*;It was about questions he had been asked on his youtube video in the comments section. He mentioned his siblings Tom & Susan who live a bus ride away. He mentioned helping his friend with his finals exam. He is chivalrous, he has recently moved and got a haircut and at the weekends he helps out his grandmother.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;to see how people respond by giving them some information about a person;1;yes i believe it did because he talked about his positive personality traits ie being chivalrous;1;0;No i did not suspect that at all;0;yes i was aware;1;no issues;*;Somewhat Agree;Strongly Conservative;Strongly Conservative;Atheist;1;5;5;I don't know;I don't know;I don't know;I strongly disagree;I disagree;I strongly disagree;I disagree;I strongly disagree;Atheist;3;3;3;1;2;1;2;2,142857143;2;7;5;3;4;1;4;1;2;2;6;3;6;3;1;3,333333333;2;0;0;0;0;3;0;1;1;0;1;1;0;0;0;0;3;2;0;2;4;2;0;1;0;2;0;1;1;3;1;2;6;6;6;3;5;7;3;5;1;7;5;4;3;5;6;6;1;7;5;2;6;5;6;3;5;1;7;3;5;6;5,4;8;5;8;2;7;Emily;18;No;;0;0;0;1;0;1;0;2
153;5;*;20;female;;Asian;Italian/Filipino Mix;Some college;3;Student;Vocational Occupation;Canada;$100,000 to $149,999;6;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;-1;-1;-0,67;-0,67;0,371747591;0,371747591;*;"- He has a brother called Tom and a sister called Susan
- He helps his grandmother on weekends because she is very old and he wants to spend as much time with her as possible before she passes.
- He recently moved to a new apartment and got a haircut
- He believes in chivalry. If a pregnant women was standing on the bus, he would give up his seat
";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;They were trying to see how online influencers can affect how people feel. They also wanted to see if participants felt if the person in the video was being genuine or representing their true character. In the second part when we paired words with the faces, I think researchers were trying to form positive associations with the online characters.;1;I felt that his nice personality was fake. He seemed to be too nice and normal. That made me dislike and distrust him. Real people have flaws. The video strongly influenced my negative perception of him. I got an uneasy feeling from him, as if he was hiding something.;1;0;The thought had crossed my mind, but I dismissed it. Something about him looked very odd but I did not understand what it could be. This is shocking and super interesting!;0;Yes, I knew. However, I have never seen one. I am surprised that I was able to pick up that something was not right.;1;No issues;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Agnostic;2;2;2;I don't know;I don't know;I don't know;I disagree;I disagree;I disagree;I disagree;I disagree;Agnostic;3;3;3;2;2;2;2;2,428571429;1;2;3;2;2;1;1;2;3;1;4;1;4;5;1;2,2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;2;0;0;0;3;0;5;0,566666667;5;3;3;5;5;3;5;6;2;6;2;5;4;5;3;3;5;6;2;5;6;2;5;5;3;5;6;2;7;1;2,3;4,7;8;10;39;2;7;Emily;27;No;0;0;1;1;1;0;1;1;5
157;5;*;36;female;;White;;Some college;3;Unemployed (looking);Not Currently Employed;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,763117731;0,763117731;*;"He has 2 siblings - a brother called Tom and a sister called Susan
He has moved into a new flat and has changed his hair style
He went to college and helped a friend to pass an exam
He believes in chivalry";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;How our perceptions vary based on the information we are given.;1;Yes, I think so - seeing him 'in the flesh' so to speak made him seem more real and human.;1;1;I had an idea that it could have been - there was a slight lag when he was talking that was visible.;1;No;0;No issues;*;Moderately disagree;Moderate;Moderate;No religion;-2;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;Atheist;3;3;3;3;3;3;3;3;2;3;2;2;2;2;7;2;2;6;2;2;2;2;2;2,666666667;6;0;0;0;4;6;0;4;3;0;0;3;0;3;0;0;6;4;0;0;1;3;3;3;0;3;0;3;2;6;2,1;5;3;3;6;2;6;6;3;5;5;3;6;6;2;6;2;7;3;5;6;2;6;6;6;1;7;2;6;6;2;4,1;6,2;8;50;20;2;8;Emily;9;No;;0;0;0;1;1;1;0;3
164;5;*;26;female;;Asian;;Bachelor;5;Employed (part-time);Currently Employed;Australia;$200,000 or more;8;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,290311846;0,290311846;*;He has siblings Tom and Susan from the same town. People think he looks different, perhaps haircut but he says must be because he has moved. He helped a friend during school pass his exam.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;How people percieve peoples personality based on first impressions or their true character. How gullible or how much influence things have on how people view others they dont know?;1;Yes it did. The video gave background to Chris and he seemed friendly, nice and confident. The other person i dont know anything about and is dressed in black.;1;1;No i did not know it was deep faked. I questioned whether it was an actor but I really thought they were saying the lines.;0;No;0;no issues;*;Somewhat Agree;Moderate;Moderate;No religion;1;3;3;I don't know;I disagree;I disagree;I disagree;I don't know;I don't know;I don't know;I don't know;Atheist;3;2;2;2;3;3;3;2,571428571;3;3;6;3;5;6;2;6;7;1;6;6;2;5;1;4,133333333;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;6;6;0;0;2;5;4;0;0;0;0;4;0;6;1,433333333;2;6;5;5;4;4;6;3;5;2;6;5;5;5;3;4;4;2;6;5;2;6;5;2;6;2;2;6;3;5;5,2;4,3;8;50;20;1;7;June;9;No;0;0;0;0;0;0;0;0;0
165;5;*;21;female;;ethnicity (self-describe);Mixed;Some college;3;Student;Vocational Occupation;United Kingdom;$75,000 to $99,999;5;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;0;0,67;0,67;0,038352926;0,038352926;*;"He has a brother called Tom and a Sister called Susan who live in the same town as him, a bus ride away. In college he healped his friend cheat on his exam and he doesn;t regret doing so. since his last video hes moved into a new appartment and got a haircut. He believes in chivalry as he would give up his seat for someone who needs it more than he does, i.e. a pregnant woman. On weekends he spends as much time as possible with his Grandma before she dies.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;How important first impressions are;1;Yes;1;1;Yes;1;Yes;1;No;*;Somewhat Agree;Somewhat Liberal;Somewhat Conservative;No religion;1;2;4;I don't know;I disagree;I disagree;I disagree;I strongly disagree;I strongly disagree;I don't know;I strongly disagree;Atheist;3;2;2;2;1;1;3;2;3;5;5;5;4;3;5;4;6;5;6;5;6;5;4;4,733333333;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;5;0;0;4;0;0;1;1;0;0;5;0,833333333;2;6;6;7;2;6;6;1;7;2;6;6;6;3;5;7;5;3;5;5;2;6;5;5;2;6;2;6;2;6;6;5,7;8;10;39;2;8;Emily;27;No;0;0;1;1;1;1;1;1;6
168;5;*;35;female;;White;;Bachelor;5;Self-employed;Currently Employed;United Kingdom;$50,000 to $74,999;4;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,734423369;0,734423369;*;"He answered 5 questions from his youtube subscribers / watchers
Do you have siblings, Memory from college, Do you believe in chivalry, is there something different about the videos and what do you do at weekend. 
He answered, 2 siblings Tom & susan who live in same town and a bus ride away
He helped his friend with his final exam and is glad he did
He believes in chivalry and will stand if a pregnant lady needs a seat
He's got a new apartment and haircut 
He helps his grandmother out at weekend as she's old an the wants to spend as much time with her before she passes";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To see if you can change the perception of someone;0;Yes, I think it made him seem an okay person - nothing bad came through;1;1;I didn't think it had been filmed straight - his words didn't quite match with how his mouth moved on some of the speaking which made it look a little off;0;No;0;No issues;*;Somewhat Agree;Moderate;Moderate;Christian;1;3;3;I disagree;I disagree;I disagree;I don't know;I don't know;I don't know;I don't know;I disagree;Religious;2;2;2;3;3;3;3;2,571428571;3;3;5;2;3;4;5;4;3;4;4;3;4;5;4;3,733333333;2;0;0;0;0;3;0;4;4;0;0;0;0;0;0;0;5;3;0;2;2;4;4;1;0;0;0;2;1;3;1,333333333;3;5;5;5;3;5;5;4;4;3;5;5;5;4;4;5;6;3;5;4;4;4;5;6;4;4;3;5;4;4;4,6;5;8;10;39;2;8;Emily;27;No;;0;1;1;1;1;1;1;6
169;5;*;27;female;;White;;Some college;3;Student;Vocational Occupation;United Kingdom;I don't know;Don't Know;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,362975839;0,362975839;*;he has two siblings tom and susan who live a bus ride away from him. helped a friend pass final exam in college, who otherwise would have failed and he doesnt regret helping his friend. he believes in chivalry. moved to a new apartment and got a new haircut. films most of videos during the week so he can spend time with his grandmother who is elderly and wants to spend as much time with her and help her before she passes away.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;response time and psychological aspects;0;yes - influenced more to like Chris due to his personality traits;1;0;no - you have your suspicions purely on the basis through research and an awareness. but i did not realise and straight away think it had been faked!;0;yes. i have heard of it;1;no issues;*;Strongly disagree;Moderate;Moderate;Christian;-3;3;3;I agree;I agree;I agree;I agree;I agree;I agree;I agree;I agree;Religious;4;4;4;4;4;4;4;4;2;6;5;9;6;1;9;1;9;6;5;6;7;5;2;5,266666667;4;0;0;0;0;4;0;0;1;0;0;6;0;1;0;5;6;6;2;6;1;6;6;1;1;6;1;6;6;6;2,7;3;5;6;5;4;4;5;2;6;4;4;5;5;3;5;5;5;4;4;4;3;5;4;5;3;5;5;3;2;6;4,9;4,7;8;50;20;1;8;June;24;No;0;0;0;0;0;1;0;0;1
171;5;*;19;male;;Asian;;High school;2;Student;Vocational Occupation;United Kingdom;Less than $25,000;1;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;0;0;0;0,025278299;0,025278299;*;"1. He had two siblings, Tom and Susan.
2. He helped his friend during an exam in college.
3. He wants to spend time with his grandmother.
4. He got a new haircut and moved into a new apartment.
5. He usually records during the weekdays.
6. He believes in chivalry, and would give up his seat for a pregnant woman.";Slightly_Diagnostic;1;No Demand;0;No Reactance;0;Whether we associated words in our memory with faces, or something along the lines of that.;0;No, not really - I mentally disregarded the video when moving onto the Bob and Chris task.;0;1;Yes. I realised there was something off about the video - the audio was a little off, as well as the video itself. I guessed it was deep faked around a minute in.;1;Yes.;1;No issues.;*;Moderately Agree;Somewhat Liberal;Somewhat Liberal;Muslim;2;2;2;I strongly agree;I strongly agree;I agree;I strongly agree;I strongly agree;I don't know;I strongly agree;I strongly agree;Religious;5;5;4;5;5;3;5;4,571428571;2;2;2;2;2;4;5;7;7;4;8;3;7;7;7;4,6;3;0;0;0;3;0;0;0;3;0;0;0;0;0;0;4;6;6;0;6;0;6;5;5;0;6;0;4;6;6;2,3;1;7;7;7;1;7;7;1;7;1;7;7;5;1;7;7;5;1;7;5;1;7;5;5;1;7;1;7;1;7;7;6;4;10;39;2;8;emily;27;Yes;3;1;1;1;1;1;1;1;7
172;5;*;24;male;;White;;Masters;6;Employed (part-time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-2;-1,33;-1,33;-0,049969843;-0,049969843;*;He has two siblings - a brother called Tom and a sister called Susan. He helped a friend pass his final exam in college. The friend would have failed the exam otherwise so Chris is happy that he did that. He spends most of his time helping his grandmother at her house. He has recently had a haircut and moved into a new apartment.;Slightly_Diagnostic;1;No Demand;0;No Reactance;0;To see if linking negative/positive words changed the opinion of a person's character.;0;I felt like the video made me think Chris was distrustful and hiding something, so it made me dislike him.;1;1;I had a feeling that the video may have been deepfaked, as at times, it appeared Chris's mouth didn't perfectly follow the words being spoken. His facial expressions also didn't seem to always match the inflection in his voice, and his inflections seemed unusual, as if they were at the wrong moments in the speech.;1;Yes.;1;No issues;*;Somewhat Agree;Moderate;Moderate;Christian;1;3;3;I strongly agree;I strongly agree;I agree;I don't know;I agree;I don't know;I don't know;I agree;Religious;5;5;4;3;4;3;3;3,857142857;2;2;1;1;1;1;6;1;1;7;2;1;1;2;1;2;6;0;2;0;0;6;0;0;0;0;0;3;0;0;0;0;6;4;0;2;0;6;6;5;0;0;0;6;0;6;1,933333333;4;4;6;5;5;3;3;3;5;4;4;2;2;3;5;5;5;3;5;2;3;5;5;5;5;3;3;5;4;4;4,8;3,5;8;10;20;2;8;June;27;No;0;0;1;0;1;1;0;1;4
174;5;*;24;female;;White;;High school;2;Employed (part-time);Currently Employed;United Kingdom;Prefer not to say;Prefer Not to Say;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-1;-1;-1;-1;1;-0,207399279;0,207399279;*;"Not long started a youtube channel and people still had questions that they wanted to know about him. A viewer came up with the idea that he answered 5 questions from the comments. They were:
1. Do you have any siblings - which he does. A brother called Tom and Sister Sarah. They live in the same small town about a bus ride away
2. Any stories from college - he cheated on his final exam. Pleased he did so as would have failed
3. Does he believe in chivalry? - No! Used the example that he wouldn't give up his seat on the bus for a pregnant lady if she was standing as it isn't his problem if she needed it more than him
4. Videos look different - he answered that hes moved apartments and had a hair cut. 
5. Someone noticed videos were made on weekdays so how did he spent time at the weekend - Chris answered that he spends time helping his Grandma at her house. He spends as much time there as he hopes the house will be left to him when she passes.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;To see whether hearing a number of random facts about someone effects your opinion of a person without meeting them in person;1;Yes it did. Whilst it is wrong to judge someone without meeting him in person, a few of his answers that he gave to the questions I didn't like and in my opinion displayed some negative traits.;1;1;Didn't realise it had been deepfaked ...Did assume that Chris wasn't a real youtuber and video was only made for the purpose of this survey. However didn't realise it has been deepfaked!.;0;No I didnt;0;no issues;*;Neither agree nor disagree;Moderate;Somewhat Conservative;Christian;0;3;4;I don't know;I agree;I don't know;I don't know;I don't know;I don't know;I disagree;I don't know;Religious;3;4;3;3;3;3;2;3;2;3;5;2;3;6;2;3;2;1;6;3;6;3;2;3,266666667;5;0;0;0;0;5;3;5;5;1;1;0;0;1;0;4;4;4;0;3;1;4;6;4;3;2;0;1;1;5;2,266666667;2;6;5;4;5;3;4;3;5;2;6;5;4;3;5;5;5;3;5;3;2;6;4;4;4;4;3;5;3;5;5,3;4;8;50;10;2;8;June;9;No;0;0;0;0;1;1;0;0;2
178;5;*;28;male;;Black;;Associate degree;4;Self-employed;Currently Employed;United Kingdom;$75,000 to $99,999;5;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;3;3;3;3;3;0,311073831;0,311073831;*;"He had a brother named Tom, and a sister name Susen. They live in the same area, just a bus ride away from each other. Chris help his friend pass his exam in university. Chris believes in chivalry, and got a hair cut recently. On the weekends Chris goes by his grandmother to spend time with her.



";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;To see if someone who did good things in the past will be a good person now.;0;Yes;1;1;Yes;1;Yes;1;"There was one page that you couldn't see ""Continue"".";*;Somewhat Agree;Moderate;Somewhat Conservative;Christian;1;3;4;I don't know;I don't know;I don't know;I disagree;I disagree;I disagree;I don't know;I don't know;Religious;3;3;3;2;2;2;3;2,571428571;6;7;7;5;6;2;5;1;5;5;3;5;7;7;3;4,933333333;6;1;2;0;1;6;2;0;1;1;0;0;0;0;0;6;6;6;0;0;5;5;6;4;1;0;0;0;3;6;2,266666667;1;7;6;7;1;7;6;2;6;1;7;6;6;2;6;7;6;2;6;5;2;6;6;6;2;6;2;6;2;6;6,3;6,1;8;10;39;1;8;Emily;3;No;0;0;1;1;0;1;1;0;4
185;5;*;18;male;;White;;High school;2;Student;Vocational Occupation;United Kingdom;I don't know;Don't Know;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;2;1,33;1,33;0,173338588;0,173338588;*;He has 2 siblings a brother and a sister called tom and susan. He spends weekends helping his grandma because she is old and wants to spend time with her before she passes. He got a new apartment and a new hair cut. Siblings live in the same town a bus ride away. He believes in chivalry and will give up his seat if he sees a pregnant women standing;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;Opinions and patterns and how people perceive individuals with limited information;1;Subsequently liked him a little bit because of the video;1;1;Yes I did realise;1;Yes;1;No issues;*;Neither agree nor disagree;Moderate;Moderate;Christian;0;3;3;I agree;I don't know;I don't know;I agree;I agree;I agree;I agree;I agree;Religious;4;3;3;4;4;4;4;3,714285714;6;3;6;2;1;1;4;3;6;5;2;5;5;7;4;4;5;0;1;1;4;6;1;5;6;5;5;6;1;3;0;6;6;6;6;6;6;6;5;5;4;5;3;4;5;6;4,266666667;2;6;6;7;3;5;6;3;5;4;4;7;6;3;5;6;6;3;5;6;2;6;7;6;3;5;5;3;2;6;5,2;6,1;8;50;20;1;7;Emily;27;No;0;0;0;0;0;0;1;1;2
186;5;*;32;male;;White;;Masters;6;Employed (full time);Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C2. Positive_Video_SR_First (Con B First);positive video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;1;1;1;1;1;0,098945379;0,098945379;*;"Chris said that people wanted to know more about him so he answered some questions. 
He has a brother called Tom and sister called Susan who live nearby.
A story from college was when he helped a friend out with an exam and he is glad he did.
He believes in chivalry, for example giving a seat to a pregnant woman.
He has recently moved apartments and had a haircut when asked if anything had changed recently.
He spends his weekends with his grandmother as he wants to spend as much time with her as possible.";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;I think they were trying to see if editing a video or changing what we see to see what a person thinks of a person or thought.;1;It gave us more insight into Chris, so yes.;1;0;I did not realise it was deepfaked, but I noticed editing differences and how his speaking did not flow as smooth as it should.;0;Yes.;1;No issues.;*;Somewhat Agree;Somewhat Liberal;Moderate;No religion;1;2;3;I strongly disagree;I strongly disagree;I strongly disagree;I disagree;I strongly disagree;I strongly disagree;I agree;I disagree;Atheist;1;1;1;2;1;1;4;1,571428571;2;2;1;1;2;2;1;2;3;2;1;1;5;3;1;1,933333333;6;4;0;0;0;6;4;6;6;4;4;6;4;6;3;6;6;5;0;5;2;4;5;5;4;4;0;3;0;5;3,766666667;2;6;6;5;3;5;5;2;6;2;6;6;3;1;7;6;5;3;5;4;2;6;3;5;3;5;1;7;2;6;6,1;4,6;4;10;39;2;8;June;27;No;;1;1;1;1;1;0;1;6
189;5;*;26;male;;White;;Some college;3;Employed (full time);Currently Employed;United Kingdom;Less than $25,000;1;*;C3. Negative_Video_IAT_First (Con B First);negative video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;-2;0,522352281;-0,522352281;*;"chris talked about answering questions from the comments on his youtube channel
these included having siblings ..one brother and one sister 
he spoke about his time at college and how he does not belive in giving up his seat on a bus for a pregnant women 
chris mentioned he has recently moved into a new apartment and has a new hair cut 
he mentions that at weekends he likes to help out his grand mothers house which she owns and hoping that she passes the house on to him when she passes";Moderately_Diagnostic;2;No Demand;0;No Reactance;0;i believe that will be trying to see if the opinion you had or have of someone changes with the more information or knowledge you gain of that person;1;i dont believe the video was long enough to gaige and honnest review of this matter i did not agree with his opinion on not giving up bus seats for pregnant women however;0;0;no at first i beieved it was taken from a youtube channel and was genuine;0;no i did not realise this;0;no issues;*;Somewhat Agree;Moderate;Moderate;No religion;1;3;3;I don't know;I don't know;I don't know;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;I strongly disagree;Atheist;3;3;3;1;1;1;1;1,857142857;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1,066666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;6;0,666666667;6;2;6;7;7;1;5;5;3;5;3;5;4;4;4;4;5;5;3;5;5;3;5;5;5;3;6;2;6;2;3,2;4,5;8;50;20;2;8;june;45;No;;0;0;0;1;1;0;0;2
190;5;*;46;female;;White;;Bachelor;5;Homemaker;Vocational Occupation;United Kingdom;$100,000 to $149,999;6;*;C1. Positive_Video_IAT_First (Con B First);positive video;deepfake video;iat first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;2;2;2;2;2;0,54925401;0,54925401;*;"He likes to spend a lot of time with his Grandmother at weekends.
He helped a friend at college with his final exams.  He would otherwise have failed.
He has two siblings, a brother Tom and a sister Susan who both live in the same small town a bus ride away.
He has recently moved apartments and got a new haircut.";Moderately_Diagnostic;2;No Demand;0;Reactance;1;Whether personality traits linked to Chris by words changed your opinion of him from his initial video.;1;Yes, the video certainly made me like Chris after watching it.;1;1;I haven't heard the term deepfaked before but I did suspect some of what Chris was saying wasn't quite genuine.;0;No I hadn't heard of this before.;0;No issues;*;Strongly Agree;Somewhat Conservative;Somewhat Conservative;Christian;3;4;4;I don't know;I agree;I agree;I don't know;I agree;I agree;I strongly agree;I don't know;Religious;3;4;4;3;4;4;5;3,857142857;4;4;3;2;2;3;5;2;3;5;5;3;4;3;3;3,4;4;1;0;0;2;4;1;1;2;1;1;1;1;1;0;1;4;4;0;1;1;3;2;2;0;1;0;2;2;4;1,566666667;3;5;6;6;4;4;6;4;4;4;4;6;6;5;3;4;6;4;4;6;2;6;6;6;3;5;3;5;3;5;4,6;5,7;8;50;20;1;8;Emily;29;No;0;0;0;0;0;1;1;0;2
193;5;*;55;male;;White;;High school;2;Self-employed;Currently Employed;United Kingdom;$25,000 to $34,999;2;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;0;0;-1;-0,33;0,33;-0,553128444;0,553128444;*;whether or not he has siblings, which he has two, how he cheated on his final college exam, whether or not he is chivalrous, what he does on the weekend, and why his videos have changed slightly. He would not give his seat up  for a pregnant woman on a bus and he only hangs out with his grandmother to get her house after she dies.;Moderately_Diagnostic;2;No Demand;0;No Reactance;0;not sure, bit it was probably how we perceive people on video.;1;not really as the chris behaved neutral throughout, as i based my opinion on what he told us;0;0;no;0;no;0;no issues;*;Moderately Agree;Strongly Liberal;Moderate;Atheist;2;1;3;I disagree;I strongly disagree;I strongly disagree;I disagree;I disagree;I disagree;I don't know;I disagree;Atheist;2;1;1;2;2;2;3;1,857142857;5;3;6;5;5;5;5;6;5;4;4;6;5;4;4;4,8;4;0;0;0;4;5;1;4;4;0;1;5;0;0;1;4;5;5;5;5;2;5;5;4;1;2;0;4;4;5;2,833333333;1;7;6;6;2;6;7;2;6;1;7;6;6;2;6;5;5;2;6;5;3;5;5;5;2;6;1;7;3;5;6;5,7;8;50;20;2;8;june;27;No;0;0;0;0;1;1;0;1;3
195;5;*;28;female;;White;;Associate degree;4;Self-employed;Currently Employed;United Kingdom;$35,000 to $49,999;3;*;C4. Negative_Video_SR_First (Con B First);negative video;deepfake video;ratings first;learning consistent block First;complete;TRUE;FALSE;FALSE;0;*;-2;-2;-3;-2,33;2,33;0,244903148;-0,244903148;*;"He has made other videos before -  people wanted to know more about him so he took 5 random questions from the comment section and answered them. 
He has a brother called Tom and a sister called Susan - they all live in the same small town about a bus ride from each other. 
He cheated on his final exam in college because if he didn't he would have failed. 
He doesn't believe in chivalry and would not give up his bus seat to pregnant woman even if she did need the seat more than him. 
He has recently moved appartments and had his hair cut. 
He spends his weekends with his grandmother helping her around the house but more so because he expects she will die soon and he hopes she leaves him the house.";Strongly_Diagnostic;3;No Demand;0;No Reactance;0;See whether we remember only the bad thing about somebody.;0;Yes as the questions would easily highlight the bad aspects of his character, however he also answered very honestly.;1;1;I had a feeling it may have been as what Chris was saying didn't exactly match the movements his mouth was making, also the clip seemed to cut quite a lot in-between sentences.;1;I had an inkling but have never seen one.;1;no issues.;*;Somewhat Agree;Moderate;Moderate;Atheist;1;3;3;I don't know;I don't know;I don't know;I don't know;I don't know;I don't know;I agree;I don't know;Atheist;3;3;3;3;3;3;4;3,142857143;1;7;7;4;7;1;8;8;8;5;9;6;7;7;1;5,733333333;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3;1;0;1;1;1;1;1;0;1;0;1;1;3;0,633333333;3;5;6;7;6;2;7;3;5;1;7;7;7;3;5;6;5;3;5;3;2;6;6;6;2;6;2;6;3;5;5,6;5,6;8;50;39;2;8;Emily;27;No;0;0;0;1;1;1;1;1;5
