numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,audio_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_audio_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,recognised_audio_manipulation,recognised_audio_manipulation_,deepfake_check,deepfake_check_recoded,deepfake_check_recoded_,issues_with_study
297,4,*,24,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.4079538521713262,0.4079538521713262,*,"He just started making these videos. His viewers asked him questions. The first question was that if he had any brother/sisters and he has a brother Named Tom and a Sister Named Susan and they live inn the same town as him about a 15 minute drive. If he had any stories from college, he cheated on his final test from college. The third question was that if he believed in chivalry and he doesn't because he wouldn't give up his seat on a crowded bus for a pregnant lady. The fourth question was if his videos were different and they were because he just moved into his new apartment. The last question was if he makes the videos on the weekend or during the week and he makes them during the week because on the weekend he spends all of his time with his grandmother because she is old and might die soon and he wants her house.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if I payed attention to the audio from a YouTube video and if I could sort out characteristics fast,No,0,Yes I disliked him after the video because I paid attention to what he said,Yes,1,Yes,1,I could tell that a real person didn't actually say them because of the way the sentences were broken up between words. The accent sounded a little funny as well. if it were a real person I think the words were just cut together but it didn't sound very human like.,Yes,1,no issues
299,4,*,30,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-1,-2.33,2.33,0.28101236732039475,-0.28101236732039475,*,"He had a brother and sister called Tom and Susan, didn't believe in Chivalry, cheated on an exam, recently moved to a new apartment and spent the weekend with his grandmother so he could inherit the house when she died.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Not sure.,No,0,Yes.,Yes,1,Yes,1,It sounded like it was a computer speaking.,Yes,1,No issues.
300,4,*,43,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.49421964351358355,0.49421964351358355,*,"Chris answered some questions about himself. He was asked if he had any siblings and he said yes a brother and a sister who live in the same town as him.  Question 2 was about his memories in college. he said he cheated on his final exam. He was asked if he believed in chivalry and said no he wouldn't give up his seat to a pregnant woman. He was asked what he would do a the weekends and answered that he spent it at his grandmother's, but only because he wanted the house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I'm not sure,No,0,he sounded like an asshat - a cheat and a liar,Yes,1,Yes,1,"I thought the voice sounded a bit fake and computerised, but without seeing the guys lips move it was hard to tell if it was him or not",No,0,No issues
302,4,*,18,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-3,-2.67,2.67,-0.22956152983048328,0.22956152983048328,*,"He has 2 siblings - 1 sister called Susan and 1 brother called Tom, and they live about 5 minutes away from him.
He does not believe in chivalry and would not be willing to give up his seat on a bus for a heavily pregnant woman.
He spends most of his weekends with his grandmother as she's old and he wants to inherit her house when she dies.
His videos seem slightly different because he has recently moved into a new apartment.
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"Potentially trying to find out how the messages conveyed by people online from a very short snapshot displaying that individual's character can influence our subsequent impressions of the person. Furthermore, with the use of the Implicit Association Test, I believe the researchers were also trying to find how we can subconsciously acquire prejudices against individuals even after seeing a small snapshot of their overall character.",Yes,1,"The audio recording definitely influenced how I disliked Chris because of his clear portrayal of selfishness and disregard for others which was shown when he was talking about his grandmother and the pregnant woman. These traits definitely show how Chris may be as an overall person, consequently it lead me to dislike him.",Yes,1,No,0,I was not aware of the use of deepfakes within this experiment as there seemed to the untrained ear that the speech was seamless and very difficult to recognise the fact that his voice had been deepfaked.,No,0,No issues
306,4,*,36,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.7905702586711639,0.7905702586711639,*,"He answered questions people had asked him.
He has a brother Tom, and a sister Susan, who live in his town around 15 minutes away from his house.
He has just oved to a new apartment. He would give up his seat on a bus for a pregnant lady, and he spends lots of time with hs grandma.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,to see if id get a bad impression of bob over chris and it would confuse me?,Yes,1,it made him out to be a good person,Yes,1,Yes,1,i could hear that they wasnt actual person speaking. it sounded computer generated.,Yes,1,no issue
308,4,*,23,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.4344998934119215,0.4344998934119215,*,He has a brother named Tom and a sister named Susan. He cheated on his final test at university otherwise he would have failed. he does not believe in chivalry and would not give up his seat for a heavily pregnant woman because he doesn't believe its his problem. He got a new apartment. He spends his weekends with his grandmother so he can get the house when she dies.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I think they were trying to use word association to change my feelings about Chris towards the end of the study by changing the association with him to positive words. I also think they want to look at how long it took to complete the timed sections based on my feelings about the words associated with Chris.,No,0,Yes the video made me dislike Chris.,Yes,1,Yes,1,The voice sounded slightly robotic and I found it suspicious that anyone would post a video like that of themselves on youtube.,No,0,"One of the screens the format was slightly off where a picture covered the instruction to ""click the space bar to continue"" but it did not affect anything and I could guess what it meant."
309,4,*,44,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.08517351250187019,0.08517351250187019,*,"he answered some questions about siblings, college, chivalry and how he spends his weekend.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I honestly have no idea,No,0,"Yes, it had a large impact on my impression of Chris",Yes,1,Yes,1,I did think they were a computer-generated voice,Yes,1,no issues
310,4,*,27,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,1,0.33,0.33,0.07406032782774959,0.07406032782774959,*,"His brother is Tom and his sister is Susan, they live in the same town about 15 minutes drive from where he lives. During college he helped a person to pass their final exam. He has recently moved apartment.",Not_Diagnostic,0,No Demand,0,No Reactance,0,I do not know,No,0,No as it was just mundane details,No,0,Yes,1,The accent threw me off slightly but i strongly suspected the audio recordings were computerised because of certain quirks that computerised voices have during sentances.,No,0,No issues
311,4,*,22,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,-1,-0.33,-0.33,0.08921798776414534,0.08921798776414534,*,"He answered questions from viewers as someone suggested doing that. He has 1 brother called Tom and a sister called Susan, who live 15 minutes away from him. He helped his friend with his final exam, and is glad about this. He still believes in chivalry. he spends his weekends helping his grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To research how associating certain words with pictures and people can affect real life opinions of that person.,No,0,"It affected how much I liked Chris, as I he seemed to be a somehwat kind and helpful person from the answers he gave to his questions.",Yes,1,Yes,1,"I did not know that they were deepfakes per se, but I could tell that it was not a real human voice.",No,0,no issues
317,4,*,37,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.8725660900885643,0.8725660900885643,*,"He has a brother and a sister, their names are Tom and Susan, he likes to help his mother, one of the events that Chris remembers is when he was in high school and asked his classmate for help, he helped him although in the end he failed.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,study the feelings based on the first impression,Yes,1,Yes,Yes,1,No,0,I didn't recognize him.,No,0,I didn't find any problems
318,4,*,21,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,1,1.33,1.33,-0.1337187076671303,-0.1337187076671303,*,"Brother named Tom. 
Sister named Susan.
Helped a friend finish his exam in school.
Helps his grandmother on the weekends as she is old.
Has moved to a new apartment.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see if your brain will be able to remember to change things or it will try and keep them in the same position and thing,No,0,This did not change my opinion of Chris,No,0,No,0,no I did not,No,0,no issues
320,4,*,36,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,0,-0.33,0.33,0.19568990034023287,-0.19568990034023287,*,"Chris talked about his siblings, he has a brother called Tom and a sister called Susan, they live in the same small town as him about a 15 minute drive from his place. Chris mentioned that he cheated on his final test in college as he would not have passed his exam without it. He also does not believe in chivalry and would not give up his seat on the bus for a heavily pregnant woman. He has moved house recently and films his videos during the week. At the weekends he spends his time with his grandmother who is old so that he can get her house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Gauge emotion based on the audio clip heard and word association tasks.,Yes,1,"Yes, it made me feel neutral towards him as the audio is only a short glimpse in to the negative aspects of him, it doesn't show the whole person.",Yes,1,Yes,1,"Yes, I recognised that it wasn't a genuine voice speaking",Yes,1,No issues
325,4,*,24,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.4386756216164918,0.4386756216164918,*,"His audience had asked to get to know him better. He acknowledged this by doing a Q&A video. He answered about his siblings - Tom and Susan who live 15 mins from where he is. 
He spoke about college and how he helped a friend pass an exam. 
He was asked how he spends his weekends- helping his frail Grandma. 
His audience noticed something new about his videos - which is the fact he's moved apartment.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"Maybe perceptions of people and how they can come across online and how they can make us believe - from appearance and the questions Chris answered (I help my friends, I help my grandma, I'm a family man) what kind of person they are.",Yes,1,Yes I think I was influenced to believe he was a good person. I did think his answers were a bit too sweet - I felt like he was TRYING too hard to come across as a nice person - but I did believe he was. I think his looks also helped. Compared to Bob who looked a bit harsher.,Yes,1,No,0,No I didn't realise. I just assumed the video was paused and audio played over.,No,0,No Issues
326,4,*,48,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,-0.5598238911087006,0.5598238911087006,*,"siblings tom susan
he cheated in college
he does not believe in chivalry
new appartment
grandmother",Moderately_Diagnostic,2,No Demand,0,I don't know,0,if they could sway peoples feelings,Yes,1,yes,Yes,1,No,0,no,No,0,no issues
328,4,*,35,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.24877276962121586,-0.24877276962121586,*,"Chris said he wanted to answer some questions as lots of his viewers had them. One had a great idea to do a video answering some of them. First question was does he have any brothers or sisters, He has a brother Tom and a sister Susan and they both live in the same town about a 15 minute drive away. Second question was does he have any stories from college. He said he cheated in his final test and he wouldn't have graduated if he didn't so he is happy he got away with it. Third question was does he believe in chivalry. He said no I don't gave the example of not getting up for a heavily pregnant woman on the bus because it is not his problem if she needs a seat more than him. He then mentioned that some viewers had asked if something had changed because his videos lately look different. He said that as he stated in his previous video he has moved to a new apartment. Lastly was the question of what he does on the weekends because he makes the videos during the week and the viewers only see what he does on weekdays. He said he spends most of the time at his grandmas as she is old and will be dying soon and he wants to get the house when she does.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,to see people biases and how they are generated?,Yes,1,a lot. as soon as i learned he wouldn't get up for a pregnant lady i felt i had a pretty good idea on the type of man he was,Yes,1,No,0,no,No,0,no issues
329,4,*,20,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,-0.67,0.2097930624117666,-0.2097930624117666,*,"He has a brother and sister, sisters name is Susan, they both live a 15 minute drive away. He has just moved house. He does not believe in chivalry and will not give his seat up on the bus for a pregnant woman. He records his videos during the week and on the weekends he visits his grandmother because he wants to spend as much time with her before she dies.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see if we associate these specific words with either of the 2 people which will then determine whether I like them as a person or not.,No,0,It gave me more of an idea of whether I liked them because it was what they were actually saying rather than what words I associate with them.,Yes,1,No,0,"There was one line of audio, which had this - in the subtitles and I thought the audio was dubbed over for translation reasons",No,0,no issues
330,4,*,48,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-1,-2,-1.67,1.67,-0.47515561383024596,0.47515561383024596,*,"He has a brother and sister. Sister is called Susan. Brother might have been called Tom? They live in the same small town as him - 15 minutes drive away.
He doesn't  believe in chivalry - wouldn't give up his seat to a pregnant woman.
Spend his weekends with his grandmother because he sees it as a way to get her house when she dies.
Make videos during the week.
Just moved to a new apartment.
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Some sort of word association training and reversal,No,0,No,No,0,No,0,No but the still photo was unnatural.,No,0,no issues
331,4,*,49,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,1,1,0.67,0.67,0.22941095418824214,0.22941095418824214,*,"hes recently moved house, he has a brother and a sister who live near him and he helps his elderly grandmother at the weekends",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,no idea,No,0,"chris didnt seem very open so it was hard to say, he was a bit cardboard",No,0,No,0,no idea but perhaps thats why it was cardboard!,No,0,no issues
334,4,*,31,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,0,0,0.33,-0.33,-0.11578175349413374,0.11578175349413374,*,"He was asked questioms about himself , which he answered well",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,The researcher is trying to study Chris personality.  whether its genuine or not.,Yes,1,"Yes, what i watched in the video affects it. First impression matters. and since i dont know Chris, what he says is what i  will take",Yes,1,No,0,no,No,0,no issue
337,4,*,31,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.6029625564095707,0.6029625564095707,*,"He noted that he has a brother and sister (Tom and Susan) who live just a few minutes away from his place. While in college, he helped a friend write his final exam so that the friend would not fail. He believes in chivalry and that it is still relevant. His videos look a bit different now because he just changed apartments. Lastly, he spends most of his weekends with his grandmother who is very old.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see how people can remember what they watched or listen to. It equally focuses on how what we see can affect our perspectives or views of others.,Yes,1,"Yes, I'm a bit impressed with the things Chris does. However, I can only truly judge him if I were to meet him in person and even then, I cannot possibly know enough about him.",Yes,1,No,0,"No, I did not.",No,0,No issues
339,4,*,32,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,0,1,1,1,0.1223426170585443,0.1223426170585443,*,"he has a brother and sister
they all live in a small town 15 minutes away
he helped a friend in college pass an exam",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,confuse me,No,0,understand things better,NA,NA,No,0,not at all,No,0,no issues
340,4,*,24,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,0,-0.67,0.67,-0.6172522457685281,0.6172522457685281,*,"He just moved to a new apartment, he has a brother named Tom and a sister named Susan, he cheated on his final test in school in order to pass, he doesn't believe in chivalry, and he spends the weekend with his grandmother in the hopes that he'll get her house when she passes.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think they wanted to see how people would sort the words with the images of the guy based on the video they saw.,Yes,1,Yes,Yes,1,Yes,1,I thought it sounded a little bit computer-y (like a text-to speech voice) but I figured it might have been audio quality messing with the sounds of an actual person's voice.,No,0,no issues
342,4,*,42,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,2,2,2.33,2.33,0.7308171211312438,0.7308171211312438,*,"Help his friend with exams, look after his grandma at weekends, I think he has sisters and brother, that was his bedroom",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see whether looks and names change people's mind of thoughts,Yes,1,Yes as he helped his friend in exams and his grandma to look after her.,Yes,1,No,0,"I could see he wasn't speaking, just a photo, but wouldn't have known it was a deepfake",No,0,no issues
346,4,*,30,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.4761353844591414,0.4761353844591414,*,"Some of Chris' viewers still have questions about him, so he decided to answer them in this video. He's curious what questions he might get. There were 5 questions he answered. The first was about whether he had siblings. He has a brother called Tom and a sister called Susan. They live near each other about 15 minutes away from him. The second was whether he had any fun stories from his student days. He talked about a friend he'd helped who would have failed if it weren't for him. The third question was about whether he thinks chivalry still exists. He thinks so and would give up his seat on a bus for a pregnant woman because it seems like 'the right thing to do'. The fourth question asked if he'd changed something recently in his setup because he's videos look a little different. I think Chris said he'd moved recently. And the last question was something about what else does he do apart from videos. He said he spends most of this spare time with his gran while she's still around.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Bias,No,0,"No, I thought the YouTube video was pretty weird. The questions Chris answered were almost too neat and perfect. It didn't feel genuine. I had a neutral opinion of Chris after watching it.",No,0,Yes,1,"No, but the audio sounded scripted. I would not have known if it was a real person or deepfaked.",No,0,no issues
347,4,*,18,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.3415622390263823,0.3415622390263823,*,"During his video Chris answered questions submitted to him, in a get to know him. He answered 5 questions some of which pertained to his previous videos, and some about the type of person he is.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,In this study i think the researchers were trying to see if negative or positive words changed your opinion on chris.,No,0,Based on what I heard during the audio recording I felt I neither like nor disliked Chris.,No,0,Yes,1,"There were some inconsistencies in the video, the sentences being spoken were choppy as though the words had been stitched together. The flow of the speech was not that of a person talking.",No,0,"No issues
"
348,4,*,20,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.32164753246835553,-0.32164753246835553,*,"Brother called tom, sister called Susan, lives in small town, 15 mins away from each other
Cheated on his final in college and was glad he got away it, would have failed otherwise
Doesn't believe in chivalry, wouldn't give up seat on bus for pregnant woman 
Hes just moved into new flat
Looks after gran on weekends in order to get her house when she dies",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How people distinguish between things they perceive as good and things they perceive as bad,No,0,"What I learned did in fact influence how I view Chris, even though it wasn't a lot of information it showed enough to form a negative opinion on him",Yes,1,No,0,I had no idea that the audio was deepfaked,No,0,No Issues
349,4,*,23,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.09439130791921159,-0.09439130791921159,*,"He was answering 5 of the most asked questions. Question 1 was about if he had any siblings. Chris has a brother called Tom and a sister called Susan, both of which live about 15 minutes away from Chris. In the answer to question 2, Chris explained that he had previously cheated on a test. In his answer for question 3, Chris admitted he didn't believe in chivalry and if there was a pregnant woman on a bus, he wouldn't get up to let her sit down. For question 4, which was about Chris' new background, he admitted he had moved to a new apartment. Question 5 asked how Chris spends his weekends if he films in the week. Chris stated that he visits his Grandma at the weekends at her house so that when she dies he will get the house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Negative and Positive associations when presented with information that could subconsciously alter answers and triggers in an activity of word association.,No,0,"Partially yes, with added detail to his answers I felt more influenced by the video",Yes,1,Yes,1,I would say yes to it being fake but I wouldn't have specifically guessed a deepfake. There was buzzing in the audio that made it sound false/made-up or edited.,No,0,No issues
350,4,*,49,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.3186394251680923,0.3186394251680923,*,"He is answering questions people are sending in. He has a Bother Tom and Sister Susan, they both live about 15 minutes away. He helped his friend at university with his exams and he might have failed if he had not provided assistance. He still believes in chivalry, such as helping a pregnant woman get a seat on a bus. He has moved to new appartment recently. He helps his Grandmother at weekends as she is old and he wants to spend time with her.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Can someones answers to questions without seeing them influence your perceptions.,No,0,It did to a degree but without seeing the person and without further questions and time it is difficult to provide a definitive answer.,Yes,1,Yes,1,The voice sounded computer generated and without seeing the person speaking it was potentially unreal.,No,0,no issues.
351,4,*,27,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.3503230794801476,0.3503230794801476,*,"3. He still believes in chivalry i.e. getting up from his seat on a bus to give it to an elderly lady. 
4. On the weekends he likes to help out and be with his grandmother because he wants to spend as much time as possible with her. 
5. If the audience has noticed something weird about Chris's voice (apart from him being a robot) it's because he has just recently moved to a new apartment and is still setting up.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"I thought that Chris's audio in the video sounded a bit off, could just be audio quality but it sounded almost robotic. However the accent was quite convincing so I'm not sure. 
I think it is something about the changing of attitude and association towards two people when conditioned with words that are either negative or positive.",Yes,1,Yes because I heard his voice so it sounded more personable,Yes,1,Yes,1,"I didn't think deepfake about the image but yes the audio sounded very robotic and fake, apart from the accent which was good.",No,0,no issues
353,4,*,25,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.20166421082632255,0.20166421082632255,*,"He was answering questions that his viewers had asked him. He has a brother called Tom and a sister called Susan. They live in the same small town as he does, about 15 minutes from his place. He helped a friend in college with the final exam which the friend would have failed if it weren't for Chris. He still believes in chivalry, for example he would sacrifice his seat on a bus for a pregnant lady. He has recently moved to a new apartment.",Not_Diagnostic,0,No Demand,0,I don't know,0,The study reminded me a lot of an unconscious bias study,Yes,1,"Chris didn't really give much away during his video and I only heard audio, I think if I had seen video footage of Chris at the same time it might have helped me feel a bit warmer toward him. There's no way of knowing how genuine someone can be.",No,0,Yes,1,"I had no idea they were deepfakes, however I did notice that the way he pronounced some words were different to what his accent should sound like - for example when he said ""bus"" - the emphasis was on the U, however his accent sounded almost Irish/American so this should have sounded rounder..",No,0,No issues
356,4,*,25,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,2,2,2.33,2.33,0.4249572780738289,0.4249572780738289,*,He has a brother and sister. new apartment. believes in chivalry. helps his grandmother out at weekends and does his videos in week day,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,If telling something what people want to hear is genuine,No,0,Yes as it was all positive,Yes,1,No,0,It did seem very monotone,No,0,no issues
357,4,*,20,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-3,-2.67,2.67,-0.43832912497063553,0.43832912497063553,*,"He has two siblings - Tom and Susan who live 15 minutes away from him, by car.
He is happy he cheated on his final exams at college.
He would not give up his seat for a heavily pregnant woman because he does not believe in chivalry.
He recently moved into a new apartment.
He spends his weekends with his grandmother so that he can inherit her house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Association of adjectives to a person after receiving some information about them.,No,0,"Yes, it made me dislike him.",Yes,1,Yes,1,Yes,Yes,1,no issues
359,4,*,23,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,0,-0.67,0.67,-0.027810914414263865,0.027810914414263865,*,"He had a brother and sister called Tom and Susan, who live in a small town that he moved away from. He has just moved into a new apartment, and that's why his videos are different. He doesn't believe in chivalry, and wouldn't get up for a heavily pregnant woman on a bus. He spends his time on the weekends at his grandmothers house, so that he will be able to inherit her house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"I believe they were trying to find out that if you associate negative words with a person, that it could change how you feel about them.",Yes,1,"I think that they YouTube video was the real reason that I thought Chris was a moderately bad person, becuase he shared some beliefs that were distasteful. Like not letting a pregnant woman sit down, and waiting for his grandmother to die for her house. It showed his lack of empathy more than anything. However, I put indifferent to liking or disliking him, because I still believe there is not enough of information for me to make a solid impression of him. Having such a black & white impression of someone could be quite unfair to their true intentions.",Yes,1,No,0,"I honestly wouldn't have believed that they were deepfakes. I did notice a slight voice similarity to Microsoft Sam at times, but it was very subtle and could be mistaken for audio quality. Scarily, I genuinely believed it to be someone talking into a microphone.",No,0,No issues at all.
360,4,*,24,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.2952275694791414,0.2952275694791414,*,He welcomed back his viewers and said that whilst he has only recently started making videos he is going to do a quick Q and A of some of the things his viewers have asked him. He answered that he had a brother and sister called Tom and Susan and that they all live in the same town around 15 minutes from one another. He reminisced about his time in college when he helped his friend pass his final exam. He answered that he still believes in chivalry as he would give up his seat on a bus to a heavily pregnant woman if the situation arose. He was also asked why some of his recent videos seemed different and he made it clear that this was because he has recently moved to a new apartment. He concluded his video by thanking his viewers and said he'd see them next week.,Slightly_Diagnostic,1,No Demand,0,No Reactance,0,To see whether emotional word association would affect our perception of an individual. I chose neutral because I feel I don't know either Chris or Bob personally enough to be able to make the call on their character.,Yes,1,"Almost certainly it would have an effect, however, I have watched enough YouTube to know that the personality types on display often can be disingenuine and that its hard to really know someones character when not in real life. So I tried to not be affected too much by this one video. Hence why I voted neutral when offered.",Yes,1,Yes,1,I could tell the audio was somewhat fake but I was not aware that an AI system had fabricated the actual script. I thought it was a text to speech program like Microsoft Sam reading from a brief script.,No,0,no issues
362,4,*,25,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.10108905517030856,-0.10108905517030856,*,"He has a brother Tom and sister Susan who live in his town about 15 minutes drive away. He cheated on his final exam in college and doesn't feel remorse about this, saying he is glad he got away with it. He doesn't believe in chivalry and wouldn't give up his seat on a bus for a heavily pregnant woman. He is spending lots of time with his granny so he will inherit her house when she dies. He has recently moved into a new apartment and usually makes his videos during the week.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"I think you deliberately made Chris say things which made him appear self-centred, entitled and arrogant.",Yes,1,Yes absolutely. If the recording was a person in real life I would want to avoid them because of their attitudes.,Yes,1,No,0,No I didn't know.,No,0,No issues
