numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,audio_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_audio_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,recognised_audio_manipulation,recognised_audio_manipulation_,deepfake_check,deepfake_check_recoded,deepfake_check_recoded_,issues_with_study
280,4,*,20,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,-1,0.33,0.33,0.12845590737149545,0.12845590737149545,*,"he has two siblings, one called tom and one called susan.
he believes in chivalry - gives up his seat to heavily pregnant women on the bus
he helps his grandmother around the house at weekends and wants to spend time with her before she passes away
he has a haircut and has got a new apartment 
he helped his friend to pass an exam and is happy that he did as he wouldn't have passes it without Chris' help",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,to see if the words that can be associated with a person affect how people perceive them,No,0,yes for sure. I feel as though the video made me like Chris more than Bob,Yes,1,NA,NA,NA,NA,NA,no issues
282,4,*,18,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-2,-2.67,2.67,0.110890179053446,-0.110890179053446,*,"1- He has a sister called Susan+ Brother called Tom - Bus ride away
2 Cheated on final exam and was happy about it
3. Doesn't believe in chivalry- Wouldnt give up seat for pregnant woman
4. He got a new haircut and a new apartment 
5. Spends weekends with his grandmother for her house.

",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"-Awareness of morality (What is wrong and what is right)
-Potentially brain hemisphere testing- the ability to alternate keys",No,0,Potentially shows how we naturally judge people based on their decisions and pasts.,NA,NA,NA,NA,NA,NA,NA,no issues
284,4,*,35,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.43146174982696117,0.43146174982696117,*,"He answered 5 viewer submitted questions. First one was about siblings, he has a brother and a sister. The third question was does he have any stories from collage. He helped a friend pass a test. The forth question was had anything changed about himself recently. He had moved apartment and gotten a haircut. The last question was what did he do on the weekends. He helps his elderly grandma who he is afraid will pass away.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Measure how we react to hearing personal details about a person and how that makes feel about them.,Yes,1,Yes,Yes,1,NA,NA,NA,NA,NA,no issues
286,4,*,19,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-2,-2,-2.33,2.33,0.1672288573961066,-0.1672288573961066,*,"He answered 5 questions about himself and we learned:

He has a brother and a sister who both live in the same town as him and are both a short bus ride away
He won't give up his seat for a pregnant women on the bus because he sees it as her problem if she needs it more
He is spending his weekends with his grandma at her house as much as he can so that she will leave the house to him when she dies
He has moved into a new apartment and has got a new haircut
He cheated on his college final, and is happy he did as he said he would have failed if he did not do so",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,how much we remember when a person has controversial opinions,No,0,"yes, as the video revealed he had a negative and uncaring persona, which affected my view of him",Yes,1,NA,NA,NA,NA,NA,no issues
289,4,*,25,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,0.12444650021413867,-0.12444650021413867,*,he recently starting making videos and want to answer viewer questions where he admitted to have two siblings that he wouldn't give up his seat for a woman that is pregnant and he only visits his grandmother on the weekends to try and inherit her house,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Somthing to do with dilikes and likes of people,Yes,1,yes,Yes,1,NA,NA,NA,NA,NA,no issues
290,4,*,27,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,1,0,0.33,0.33,0.3357988749465841,0.3357988749465841,*,"Subscribers submitted questions
Brothers called Tom and Susan who live in the same town about a bus ride away
Believes in chivalry and gives up seat to pregnant women
Helped friend pass exam in college
Helps grandma at weekend
Had a haircut and moved apartment",Not_Diagnostic,0,No Demand,0,Reactance,1,I don't know,No,0,"He didn't sound genuine, so hard to judge",No,0,NA,NA,NA,NA,NA,No issues
291,4,*,24,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.8810223171638657,0.8810223171638657,*,"He started his Youtube channel recently. He is going to answer 5 questions from his fans in the video. First question was whether he had any siblings and he answered that he does and they are called Susan and Tom and they live a short bus ride away in the same town.
Second question was memories from university and he said that he remembers helping a friend with a final exam. If he didn't help his friend with that exam then he would have failed. 
Third question was whether he believed in chivalry and he said that he did and that he would give up his seat for a pregnant woman.
Fourth question was what had changed in his videos and he said that he had recently moved into a new apartment and had gotten a haircut.
Fifth question was what he does in his spare time and he replied that he helps his grandmother around the house. This is because he wants to spend as much time with her before she passes on.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How hard it can be to change your first impressions of somebody that you are introduced to by measuring the differences in reaction times in the latter half of the study.,No,0,"Yes, because it would be unlikely for somebody to lie when answering their fan's questions on their personal Youtube channel. From the answers that he gave, he genuinely seems like a kind and considerate person. He isn't just looking out for himself, he cares about those around him as well.",Yes,1,NA,NA,NA,NA,NA,no issues
292,4,*,27,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.004360151458471809,0.004360151458471809,*,"He has a sister named susan and a brother named tom who live in the same town and are a busride away.
He helped his friend pass a final exam in college and is glad to have done so.
He recently moved and got a haircut
He spends his weekends with his grandmother, trying to spend time with her before she passes on.
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see if I more accurately associate positive words with somebody I have a good impression of.,No,0,"Yes, it made me like him more. Though I don't know if it made me subconsciously associate words with his image.",Yes,1,NA,NA,NA,NA,NA,no issues.
295,4,*,24,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,0.27050167308189255,-0.27050167308189255,*,"He was talking himself, siblings, not being chivalrous and how he records his videos",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,N/a,NA,NA,only slightly when he spoke about not giving his seat to the pregnant lady,Yes,1,NA,NA,NA,NA,NA,No issues
298,4,*,48,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.22163472867022932,0.22163472867022932,*,"two siblings tom susan,cheated on his exam ,helps his mother so he will get house,dosent believe in chivalry woudlnt give up seat for pregnant woman",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,how we can be influenced,Yes,1,yes,Yes,1,NA,NA,NA,NA,NA,no
301,4,*,24,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.31221009478640654,-0.31221009478640654,*,"Has a brother and a sister, Tom and Susan. Cheated on his final university exam but he is glad that he did it. He does not believe in chivalry and would not give up his seat on the bus for a pregnant woman. Spends the weekend at his grandmothers house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To determine how what you heard about Chris in the YouTube video was distorted by the game in which Chris is in parts associated with positive words.,No,0,"Yes. These are things he was telling us about himself, and therefore if telling the truth these should be a mark on his character.",Yes,1,NA,NA,NA,NA,NA,N/A.
304,4,*,33,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.045553737571401576,0.045553737571401576,*,"He has two siblings, tom and susan who live a bus journey away from him.
He cheated in an exam at college.
Hes moved to a new apartment.
He wont give up his seat on a bus for a pregnant person.
He wants his grans house so is spending an increasing amount of time with her.
hes had a hair cut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Whether we can change our minds about something that we have listened to and thought about.,No,0,Yes - the opinons he expressed were not morally inline with my own.,Yes,1,NA,NA,NA,NA,NA,no issues
307,4,*,20,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,0.67,-0.11238926665434472,-0.11238926665434472,*,"He has two siblings - Tom and Susan who both live in a small town about a bus ride away from him. He helped a friend with his final exam in college, his friend might not have passed it without his help. Chris does believe in chivalry, e.g. he would give up his seat on a bus for a heavily pregnant woman. He spends a lot of his free time helping his grandmother out at the weekends, and he has changed things with his videos.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how word association matches with peoples' perceptions of others.,No,0,Yes.,Yes,1,NA,NA,NA,NA,NA,No issues.
313,4,*,40,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.32848573178456125,0.32848573178456125,*,"He was going to answer 5 random questions from his comments on youtube videos he has made.
He has two siblings Tom and susan that live in the same town as him - only a bus ride away. He doesn't believe in chivalry and wouldn't give up his seat on a bus to a heavily pregnant woman. He cheated on his final exam in college and is pleased he did that or he would not have passed. He spends time with his grandmother at the weekends so that he gets her house when she passes on. He has recdently moved apartment and had a haircut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,If I could separate my feelings about the person from their image.,No,0,"Yes - he looked like a nice person but his views were morally corrupt, the things he said made me dislike him.",Yes,1,NA,NA,NA,NA,NA,no issues
315,4,*,40,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.649474242177521,-0.649474242177521,*,"He gave a brief introductions that he started recording these videos and someone suggested a Q/A based on comments from a previous video.
Q1: D you have siblings?
A1: Yes, 2 Tom & Susan, they live in the same small town just 1 bus ride away.
Q2:Do you believe in chivalry?
A2: No, he wouldn't give up his seat on the bus even for a pregnant woman.
Q3: Colleague experience?
A3: Cheating on the final exam which he wouldn't have passed otherwise, happy he did so.
Q4: Have you change something about your videos?
A4: Moved flat & had a haircut.
Q5: What do you do on the weekend?
A5: Spending the weekends with his Grandma to hopefully inherit her house when she dies.
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"i'm not sure i felt the recording was meant to confuse us, the voice, tone of his voice was something i would associate with a warm friendly person but it clashed with the content.",No,0,"I do think the recording influenced the opinion.
if the tone and speed of the voice would've aligned with the content i would've rated him -3 instead of -1.
",Yes,1,NA,NA,NA,NA,NA,n/a
319,4,*,22,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,-0.010172218350594953,-0.010172218350594953,*,"He said it was suggested that he answers questions about himself as people have been asking questions in the comment section. During the question and answers, Chris said that he has a brother called Tom and a sister called Susan, and they all live in the same area they grew up in. He also said that he might look different in videos because he has had a haircut. Chris said he went to university and he helped a friend who was going to fail an exam but with his help and support, the friend passed. On the weekends, Chris cares for his Gran because she is very old and needs a lot of assistance. He wants to spend as much time with her as he can before she passes.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see whether audio affects the perception of a person,Yes,1,Yes it made be think that he is a nice guy with good morals,Yes,1,NA,NA,NA,NA,NA,no issues
321,4,*,19,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,-0.06858051477228623,0.06858051477228623,*,"he has 2 siblings, tom and susan, they live a bus ride away
he cheated on his final exam in college, would have failed otherwise and happy he did it
wont stnad up for a pregnant woman on the bus, not his problem, doesnt believe in chivalry
has had a harcut and moved to a new apartment
spends his weekends with his grandmother so he can get her house when she passes",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"seeing if we can separate emotions and people, with when the sides were switched",No,0,yes a lot,Yes,1,NA,NA,NA,NA,NA,"i got something wrong at one point and there was no X

also don't like that there were considered 'good' and 'bad' qualities and that we didnt get to choose this, there was a right and wrong answer

also chris wasnt a liar (i assume) but we had to say he was"
322,4,*,21,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-3,-3,-2.67,2.67,-0.6421125874672282,0.6421125874672282,*,"He said that he this is a question and answer video, where he will be answering some of his viewers' questions. One of the questions asked if her had any siblings. He said he has 2, 1 brother called Tom and a sister called Susan. They both live in the same small town as Chris and live about a bus ride away from him. Somebody else asked if Chris had any stories from his time in college. He said he cheated on his final exam and he is really glad that he did because he would have failed if he did not. Another question asked if he believed in chivalry and he said he does not. He gave the example of if he was on a bus and a heavily pregnant person got on, he would not give up his seat for them as he feels it is not his responsibility to do so. The final question asked what he does on the weekends. He said he spends his time with his grandmother to get close to her in order to have her house passed on to him when she passes away.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Understand how quickly people make decisions about strangers.,Yes,1,"It did a great deal, because his opinions of society and the way he says he treats people in his life that he comes across is selfish, manipulative and unfeeling. Without the video it would be hard to make a judgement about him from his face alone.",Yes,1,NA,NA,NA,NA,NA,"That sentence about ""opposite items"" in the word association part doesn't fully make sense in context of the activity."
323,4,*,45,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,3,2.33,2.33,0.026614513572080126,0.026614513572080126,*,"HIS SIBLINGS TOM AND SARAH, HELPING SOMEONE AT COLLEGE, HIS GRANDMOTHER AND SPENDING TIME WITH HER BEFORE SHE PASSES ON, WHETHER HE WAS A BELIEVER OF CHIVALRY",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see if conditioning of imagery and biasing decisions can help affect or 'skew' cognitive skills and association of words with images,No,0,"I felt a bit more influenced but not by much as I have never seen Chris before so on first impressions seems like a good person, but would have to assess over time for total clairty and confidence in his character",Yes,1,NA,NA,NA,NA,NA,none
327,4,*,44,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.35991263882114466,0.35991263882114466,*,"Chris answered five questions from the comments section, did he have siblings: yes, two Tom and Susan, do they live near to him;yes, what about his time at college; he helped his friend pass his final exam, is he chivalrous; yes he would give up his seat for a pregnant women and how does he spend his weekends; he visits his grandmother.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Making character judgements on limited information and ones inherent reactions to information about a person.,Yes,1,It was the onlly basis on which I could make a judgement about Chris.,Yes,1,NA,NA,NA,NA,NA,no-issues
333,4,*,33,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.24203069837881017,0.24203069837881017,*,"He said people were still asking questions about him and one user suggested he take five random comments and answer the questions. He has two siblings, Tom and Susan who live in the same small town as him and they live a bus ride away from him. He cheated on his final college exam and was happy he did so otherwise he would have failed. He Has had a haircut. He doesn't believe in chivalry and wouldn't stand up on a bus to allow a heavily pregnant woman have his seat, it's not his problem is she needs it more. He spends a lot of time at his grandmother's house spending time with her as she is very old and wants her house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I honestly dont know - brain conditioning?! Im not sure if what Chris was saying was what he genuinely believed but if it is true - he is an arse!,No,0,"yes. He is a cheat, hates woman, selfish and wants his granny's house so spends time with her whilst she is alive to secure it....hmmm",Yes,1,NA,NA,NA,NA,NA,no issues
335,4,*,21,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.24303244943436247,0.24303244943436247,*,"he talked about his brother and sister, he talked about helping his friend in college, what he does to be chivalrous, that he did something different with his videos and that he doesnt do much on the weekends",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Maybe if certain traits from stories make people like someone more.,Yes,1,yes likley becuause he felt normal and relatable.,Yes,1,NA,NA,NA,NA,NA,no issues
336,4,*,32,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.6210968170905088,0.6210968170905088,*,"He asked people to send in questions and then he answered them. He said he was chivalrous, for example he would give up his seat on the bus for a pregnant woman. He helps his grandma on the weekends as she struggles to get round the house. He had a new haircut and he helped his friend in university with his work which meant he was able to complete his degree.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Whether you could change the way you felt about people based on the different messages you were sending to my brain.,No,0,Yes it influenced me because the answers he gave to the questions painted him to be a nice person.,Yes,1,NA,NA,NA,NA,NA,"There were no issues that I noticed, thank you for this study it was very interesting."
338,4,*,29,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,0.17266303430983998,-0.17266303430983998,*,"he answered 5 random questions from comments section. he has brother and sister, he cheated on college final exam, he spend weekends in grandma house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Determining the perception of a person based on his beliefs,Yes,1,"For me he is neutral, I do not view him neither good nor bad.",No,0,NA,NA,NA,NA,NA,no issues
341,4,*,45,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.42458953302178837,0.42458953302178837,*,"He has a brother and sister, Tom and Susan, they live a short bus ride away from him.  He spends as much time as he can with his Granny who is elderly.  He remembers how he helped a friend at college, this friend passed his exam thanks to Chris's help.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see if we are biased towards certain people?  And make superficial judgements on people?,Yes,1,Yes,Yes,1,NA,NA,NA,NA,NA,"No issues
"
343,4,*,23,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.3418305205377331,0.3418305205377331,*,"He is answering five random questions from the comments' section: 
1) his siblings
2) memories of being at uni - helped his friend with his final exams 
3) what he does at the weekend - helps his grandma
4) if he thinks chivalry exists - he would give his seat to a pregnant woman

He also had a new haircut and moved into a new apartment",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Whether the initial judgement of Chris made it easier to match him up with either positive or negative words,Yes,1,"Yes, but his appearance also played a role",Yes,1,NA,NA,NA,NA,NA,no issues
344,4,*,27,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,1,1.33,1.33,0.14703794392363362,0.14703794392363362,*,"5 things about him. He has a brother called tom and a sister called Susan who live in the same town as him just a short ride away on a bus.
He spends his weekends helping his old grandmother around the house as he wants to spend as much time with her as possible before she passes on.
He helped a friend in college and without his help they would have failed
Hes had his hair cut recentley and moved house",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,to see how people genuinely feel about people or traits,Yes,1,"yes, you can only base your opinion on what you know and to me Chris sounded like a nice guy",Yes,1,NA,NA,NA,NA,NA,NA
352,4,*,21,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,1,2,1.67,1.67,0.5887258311428214,0.5887258311428214,*,"Five things about him: 
- He has a brother and a sister, who both live a bus ride away
- He helped his friend with an exam in College which he doesnt regret
- He has moved to a new apartment and got a haircut
- He spends his weekends helping his grandmother aronud the hus",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Seeing how we perceive online personalities and the extent to which we believe them,Yes,1,Yes I do. His video showed he was valued family and was empathetic,Yes,1,NA,NA,NA,NA,NA,no issues
358,4,*,29,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.31096349118035627,-0.31096349118035627,*,"He has a brother called Tom and a sister called Susan who live in the same small town, only a bus ride away. He's recently moved apartments and has had a haircut. He doesn't believe in chivalry. He wouldn't give up his seat to a pregnant lady on a bus. He spend his weekends at his old grandma's house in the hope that he will inherit the house after she is gone. He cheated in his final exams at college so he managed to pass.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Whether the youtube vidoe affected your feeling towards Chris,Yes,1,Yes,Yes,1,NA,NA,NA,NA,NA,no issues
363,4,*,30,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,-0,0.133204841501657,-0.133204841501657,*,"- Spending time with his grandmother at her house so he can claim it
- Moved into a new apartment, had a haircut
- Cheated on his finals exam, glad he did
- Didn't move from his bus seat because pregnant lady wasn't his issue
- Has a brother
",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Trying to pre-condition my mind to see if i form an instant opinion on someone i don't know based purely on associating words from a task rather than an experience,Yes,1,"I honestly thought it was a joke video, that he was being very sarcastic - it depends entirely on what kind of channel he has. The deadpan humour and British accent made me think that - so i didn't dislike him as i didn't have the full information although i did react to what he said with shock.",Yes,1,NA,NA,NA,NA,NA,no issues
365,4,*,42,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.057291924634813335,0.057291924634813335,*,"He was asked 5 questions and he answered them all in good detail. One was about his siblings, one about chivalry, one about changes to his video, one about how he spends his weekend. I've forgotton the other",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how different people form opinions on the same character (Chris),Yes,1,"Yes, somewhat, as he answered the questions pleasantly and he gave answers that portrayed him as a nice person.",Yes,1,NA,NA,NA,NA,NA,no issues or problems encountered.
369,4,*,18,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,-0.09215834400345475,0.09215834400345475,*,"He answered five random questions from his comment section. He has two siblings: Tom and Susan. He is glad that he cheated on his final exam in college, as he wouldn't have passed otherwise. He doesn't believe in chivalry; he wouldn't give up his seat on the bus for a heavily pregnant woman because it isn't his problem. He moved into a new apartment and got a haircut - that's why his videos seem a bit different. Finally, he is spending as much time with his grandmother as possible because she is close to death and he wants to inherit her house.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,To see if associating negativity with someone straight away will impact future views of that person..?,Yes,1,"Yes, definitely. I disliked Chris straight away and this affected my word association.",Yes,1,NA,NA,NA,NA,NA,no issues
370,4,*,27,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.5816381242517294,0.5816381242517294,*,"Chris was answering questions viewers had asked, he selected 5 questions at random. the first question was if he had any siblings to which he responded he does, he has a brother and sister who live in the same small town as he does. The second question was about his experiences during college which he responds that he cheated on his final exam. The third question was does he believe in chivalry to which he responded he does not and that if a pregnant woman got on the bus he would not give up his seat as it is not his problem. The fourth question was about his move to his new apartment and his new haircut and the fifth question was what he does at the weekends which he responded that he spends it at his grandmothers house so he can hopefully get the house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,not sure,No,0,"yes, definitely.",Yes,1,NA,NA,NA,NA,NA,"no issues
"
371,4,*,39,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.31323960561603037,0.31323960561603037,*,"That he had a sister called Susan and brother called Tom. They lived in the same small town as him and were a bus ride away.
Chris helped a friend pass his final exam in college. Without his help his friend would've failed and he's glad he helped him.
He spends weekends with his gran as he wants to spend as much time with her as possible before she passes.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,If forced associations can change your feelings about someone,No,0,"Yes, the 5 questions and answers were what forged my opinion of Chris.",Yes,1,NA,NA,NA,NA,NA,no issues
373,4,*,42,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,1,0,-0,0.10670308176693824,-0.10670308176693824,*,"Chris has just moved house. He has 2 siblings, a brother and sister. Chris cheated in his final exam to pass. Without cheating he would have failed. Chris does not believe in chivalry and would not give up a seat to a pregnant lady. Chris does all his videos through the week as he spends most weekends at his grandmothers house so that he inherits it when she passes on. Chris has recently had an hair cut.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think the researchers were trying to present Chris as a not nice person  who is selfish and self centred.,Yes,1,"Yes, from Chris's video of himself, his answers led me to believe he was not a nice person.",Yes,1,NA,NA,NA,NA,NA,N/A
375,4,*,27,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.13065127556221406,0.13065127556221406,*,"He's only just started making the videos and posts them usually during the week. He has 2 siblings, a brother Tom and a sister Susan. They don't live too far from him(a bus journey away) in the same small town they grew up in. He helped his friend with his exam in college (if he didn't his friend would have failed). He believes in chivalry, giving his seat up for a pregnant woman as he believes she needs it more than him. He recently moved apartment and got a new haircut. He spends most of weekends helping around his grandmother, she's older.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"Associating good words with a certain person, to see if i would then associate Chris as good and bob as bad.",No,0,"Yes, I think knowing about someone definitely helps you like or dislike him. But also in the back of my head just because people say they are nice and chivalrious doesn't mean they always are.",Yes,1,NA,NA,NA,NA,NA,no issues
376,4,*,26,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,0,0,0,0.5491259714454368,0.5491259714454368,*,"He has a sister and brother called Tom and Susan that live in the same town only a 10 min bus ride away.
He helped a friend in college prepare for his exam who would have failed otherwise.
He believes in chivalry, he will get up for a pregnant lady to give his seat.
He got a new apartment and a haircut.
He spends his weekends helping his grandmother before she passes on.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,If associations can change your perception of someone,No,0,No,No,0,NA,NA,NA,NA,NA,No issues
377,4,*,22,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.5653317809276042,0.5653317809276042,*,"He addressed five questions.
1 - how many siblings he had
2 - college stories
3 - thoughts on chivalry
4 - whats different about his new videos
5 - what he does on weekends",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,If associations of people with certain words affect how we perceive a person.,No,0,"Yes, I liked him more after having listened to the Youtube recording.",Yes,1,NA,NA,NA,NA,NA,no issues
